,building,walkMbta,numCraigslistHouse,walkUniversity,house,numCraigslistRoom,sky,lake,crime,person,walkSchool,car,walkPark,grass,sidewalk,road
6454,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6455,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6456,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6457,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6458,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6459,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6460,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6461,0,0,0,22,0,0,31.99,1.288,1,0.607,9,0.607,13,0,0.858,6.006
6462,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6463,2.527,0,0,0,2.767,1,4.593,55.65,5,8.013,8,8.013,14,0,0.729,3.867
6464,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6465,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6466,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6467,0,0,0,1,0.708,0,8.231,37.25,1,0.61,5,0.61,14,0,0.111,5.35
6468,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
6469,0,0,0,0,4.722,0,9.81,15.84,2,3.383,7,3.383,12,0,11.23,9.099
6470,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6471,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6472,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6473,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6474,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6475,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6476,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6477,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6478,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6479,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6480,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6481,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6482,0,0,0,1,0.708,0,8.231,37.25,1,0.61,5,0.61,14,0,0.111,5.35
6483,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6484,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6485,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6486,3.967,0,0,0,6.054,0,7.666,34.52,2,9.813,12,9.813,15,0,2.715,1.484
6487,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6488,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6489,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6490,5.03,0,0,14,3.745,0,36.24,10.62,0,5.489,9,5.489,15,0,1.587,4.235
6491,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6492,0,0,0,3,0,1,0,0,2,0,5,0,11,0,0,0
6493,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6494,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6495,2.527,0,0,0,2.767,1,4.593,55.65,5,8.013,8,8.013,14,0,0.729,3.867
6496,2.527,0,0,0,2.767,1,4.593,55.65,5,8.013,8,8.013,14,0,0.729,3.867
6497,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
6498,0,0,0,0,0,0,0,0.183,0,0,8,0,14,0,0,0
6499,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6500,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6501,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6502,0,0,0,45,0,0,0,0,0,0,12,0,18,0,0,0
6503,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6504,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6505,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6506,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6507,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6508,0,9,2,13,0.227,8,8.385,82.93,5,0.091,23,0.091,42,0,2.938,4.212
6509,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6510,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6511,0,0,0,7,0,0,0,0,2,0,5,0,10,0,0,0
6512,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6513,0.101,0,3,4,1.453,0,42.33,31.21,3,8.232,6,8.232,18,0,3.731,2.451
6514,0,0,0,7,0,0,0,0,2,0,5,0,10,0,0,0
6515,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6516,0,0,0,3,0,1,0,0,2,0,5,0,11,0,0,0
6517,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6518,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6519,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6520,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6521,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6522,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6523,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6524,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6525,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6526,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6527,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6528,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6529,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6530,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6531,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6532,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6533,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6534,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6535,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6536,2.527,0,0,0,2.767,1,4.593,55.65,5,8.013,8,8.013,14,0,0.729,3.867
6537,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6538,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6539,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6540,0,0,0,1,1.359,0,0.749,40.66,1,0,7,0,17,0,3.753,6.005
6541,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6542,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6543,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6544,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6545,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6546,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6547,2.306,0,0,10,1.115,0,2.464,55,7,6.968,8,6.968,13,0,2.459,3.13
6548,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6549,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6550,0.101,0,3,4,1.453,0,42.33,31.21,3,8.232,6,8.232,18,0,3.731,2.451
6551,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6552,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6553,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6554,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6555,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6556,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6557,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6558,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6559,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6560,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6561,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6562,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6563,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6564,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6565,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6566,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6567,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6568,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6569,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6570,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6571,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6572,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6573,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6574,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6575,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6576,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6577,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6578,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6579,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6580,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6581,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6582,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6583,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6584,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6585,1.159,0,2,1,2.033,1,14.38,35.76,8,6.915,9,6.915,14,0,3.696,3.167
6586,0,12,0,24,2.011,0,2.666,78.58,4,0.069,32,0.069,54,0,3.701,2.886
6587,0.101,0,3,4,1.453,0,42.33,31.21,3,8.232,6,8.232,18,0,3.731,2.451
6588,5.03,0,0,14,3.745,0,36.24,10.62,0,5.489,9,5.489,15,0,1.587,4.235
6589,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6590,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6591,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6592,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6593,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6594,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6595,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6596,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6597,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6598,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6599,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6600,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6601,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6602,0,0,0,1,0.708,0,8.231,37.25,1,0.61,5,0.61,14,0,0.111,5.35
6603,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6604,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6605,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6606,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6607,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6608,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6609,2.527,0,0,0,2.767,1,4.593,55.65,5,8.013,8,8.013,14,0,0.729,3.867
6610,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6611,0,0,0,11,2.099,1,2.186,80.43,5,1.043,7,1.043,11,0,2.211,1.941
6612,0,0,0,3,0,1,0,0,2,0,5,0,11,0,0,0
6613,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6614,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6615,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6616,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6617,0,0,0,0,4.722,0,9.81,15.84,2,3.383,7,3.383,12,0,11.23,9.099
6618,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6619,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6620,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6621,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6622,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6623,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6624,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6625,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
6626,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6627,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6628,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6629,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6630,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6631,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6632,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6633,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6634,1.159,0,2,1,2.033,1,14.38,35.76,8,6.915,9,6.915,14,0,3.696,3.167
6635,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6636,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6637,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6638,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6639,1.212,0,0,1,3.068,1,20.08,40.36,5,2.218,9,2.218,14,0,1.086,2.723
6640,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6641,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6642,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6643,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6644,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6645,0,0,0,11,2.099,1,2.186,80.43,5,1.043,7,1.043,11,0,2.211,1.941
6646,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6647,0.101,0,3,4,1.453,0,42.33,31.21,3,8.232,6,8.232,18,0,3.731,2.451
6648,0.101,0,3,4,1.453,0,42.33,31.21,3,8.232,6,8.232,18,0,3.731,2.451
6649,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6650,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6651,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6652,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6653,0,12,0,24,2.011,0,2.666,78.58,4,0.069,32,0.069,54,0,3.701,2.886
6654,0,0,0,0,0,0,0,0.183,0,0,8,0,14,0,0,0
6655,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6656,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6657,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6658,0,0,0,7,0,0,0,0,2,0,5,0,10,0,0,0
6659,0,0,0,9,2.449,1,14.2,36.8,1,1.272,5,1.272,10,0,1.81,3.744
6660,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6661,0,0,0,1,3.564,5,2.99,77.88,8,3.136,8,3.136,14,0,1.357,3.025
6662,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6663,0,0,0,1,0.708,0,8.231,37.25,1,0.61,5,0.61,14,0,0.111,5.35
6664,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6665,1.159,0,2,1,2.033,1,14.38,35.76,8,6.915,9,6.915,14,0,3.696,3.167
6666,0,0,0,1,0,0,0,0,2,0,9,0,13,0,0,0
6667,2.306,0,0,10,1.115,0,2.464,55,7,6.968,8,6.968,13,0,2.459,3.13
6668,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6669,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6670,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6671,3.967,0,0,0,6.054,0,7.666,34.52,2,9.813,12,9.813,15,0,2.715,1.484
6672,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6673,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6674,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6675,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6676,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6677,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6678,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6679,0,0,0,11,2.099,1,2.186,80.43,5,1.043,7,1.043,11,0,2.211,1.941
6680,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6681,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6682,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6683,7.021,0,0,7,2.723,1,16.93,42.89,7,5.431,6,5.431,12,0,4.016,2.596
6684,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6685,0,0,0,1,0,0,0,0,2,0,9,0,13,0,0,0
6686,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6687,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6688,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6689,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6690,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6691,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6692,0,0,0,0,0,2,0,0,2,0,10,0,15,0,0,0
6693,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6694,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6695,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6696,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6697,0,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0
6698,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6699,0,0,0,22,0,0,31.99,1.288,1,0.607,9,0.607,13,0,0.858,6.006
6700,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6701,2.306,0,0,10,1.115,0,2.464,55,7,6.968,8,6.968,13,0,2.459,3.13
6702,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6703,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6704,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
6705,13.27,0,5,1,1.374,16,5.234,39.91,16,3.202,6,3.202,16,0,3.737,3.488
6706,0,0,0,0,0,0,0,0.183,0,0,8,0,14,0,0,0
6707,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6708,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6709,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6710,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6711,0,0,0,1,0.708,0,8.231,37.25,1,0.61,5,0.61,14,0,0.111,5.35
6712,0,0,0,1,0.708,0,8.231,37.25,1,0.61,5,0.61,14,0,0.111,5.35
6713,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6714,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6715,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6716,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6717,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6718,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6719,0,0,0,5,1.736,0,13.82,6.75,3,0.12,7,0.12,15,0,0.703,11.7
6720,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6721,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6722,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6723,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6724,2.527,0,0,0,2.767,1,4.593,55.65,5,8.013,8,8.013,14,0,0.729,3.867
6725,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6726,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6727,0,0,0,2,3.427,0,14.99,50.47,1,6.863,6,6.863,16,0,3.23,2.984
6728,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6729,0,0,2,2,0.858,2,1.234,51.4,15,0,6,0,17,0,5.907,5.689
6730,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6731,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6732,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6733,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6734,0,0,0,1,1.365,4,1.227,70.48,10,1.952,12,1.952,14,0,3.856,5.068
6735,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6736,2.527,0,0,0,2.767,1,4.593,55.65,5,8.013,8,8.013,14,0,0.729,3.867
6737,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6738,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6739,0,0,0,4,0,1,0,0.183,4,0,9,0,14,0,0,0
6740,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6741,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6742,0.001,0,0,1,3.339,15,17.54,28.02,8,3.143,11,3.143,14,0,2.405,10.7
6743,2.837,0,1,14,4.388,7,6.526,48.5,3,3,7,3,11,0,2.422,4.873
6744,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6745,0,0,0,16,0,1,0,0,3,0,8,0,12,0,0,0
6746,0.019,0,0,4,1.003,8,7.577,68.31,9,2.329,9,2.329,14,0,4.077,2.953
6747,0,0,1,0,3.429,3,3.505,77.38,5,1.75,12,1.75,15,0,0.956,3.685
6748,2.223,0,0,4,6.713,6,2.171,62.04,9,2.581,8,2.581,15,0,0.315,1.564
6749,0,0,1,0,0.033,6,0.001,3.846,5,4.019,10,4.019,16,0,0.826,0.007
6750,0,0,0,1,0,2,0,0.183,4,0,10,0,15,0,0,0
