,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky
3669,0,0.004,73.14,3.211,0,0,0.768,37619102,0,0,0,0,0,0,4.001,5,0,55,0,0,0.768,0.12,0,21,27,1.822,0,0,0,2.66,0,0.147,0,0,0,0,0,4.604
3670,0,0.218,63.58,1.478,0,1.535,1.991,38480972,0,0,0,0,0,0,1.93,3,0,52,0,96.1,1.991,5.283,0,22,26,0.892,0,0.166,0.053,1.075,0,0.581,0.045,0,0,0,0,13.69
3671,0,1,13.98,3.524,0,1.453,11.27,30853600,0,0,0,0,0,0.004,0.092,5,0,53,2,51.4,11.27,5.268,0,21,28,2.305,0,0.028,0,2.403,0,0.29,0.011,0,0,0,0,39.01
3672,0,0.044,25.44,5.098,0,1.957,2.17,19438792,0,0,0,0.004,0,0,0,4,0,55,3,62.5,2.17,1.892,0,21,63,5.419,0,0.125,0.174,4.76,0.242,0.108,1.571,0,0,0,1,15.18
3673,0,0.154,64.64,2.192,0,1.371,8.028,29505053,0,0,0,0,0,0,0,5,0,52,2,82.3,8.028,0.149,0,20,28,2.328,0,0,0.056,0.243,0,0.573,0,0,0.115,0,0,15.25
3674,0,0.044,25.44,5.098,0,1.957,2.17,19438792,0,0,0,0.004,0,0,0,4,0,55,3,62.5,2.17,1.892,0,21,63,5.419,0,0.125,0.174,4.76,0.242,0.108,1.571,0,0,0,1,15.18
3675,0,0.247,40.99,4.057,0,0.526,11.04,27664496,0,0,0,0,0,0,0,2,0,51,3,0,11.04,0.037,0,23,27,1.797,0,0,0,2.168,0,0.516,0.074,6.062,0,0.047,0,28.44
3676,0,0,0,0,0,0,0,67628774,0,0,0,0,0,0,0,5,0,53,1,68.6,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,2,0
3677,0,0.218,63.58,1.478,0,1.535,1.991,38480972,0,0,0,0,0,0,1.93,3,0,52,0,96.1,1.991,5.283,0,22,26,0.892,0,0.166,0.053,1.075,0,0.581,0.045,0,0,0,0,13.69
3678,0,0.218,63.58,1.478,0,1.535,1.991,38480972,0,0,0,0,0,0,1.93,3,0,52,0,96.1,1.991,5.283,0,22,26,0.892,0,0.166,0.053,1.075,0,0.581,0.045,0,0,0,0,13.69
3679,0,0,0,0,0,0,0,67628774,0,0,0,0,0,0,0,5,0,53,1,68.6,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,2,0
3680,0,0,57.69,3.421,0,1.695,1.625,35296498,0,0,0,0.09,0,0,0,3,0,55,2,0,1.625,0.439,0.002,22,39,3.498,0,0,0,1.412,0.061,0.228,0.448,0,0,0,0,15.98
3681,0,0.154,64.64,2.192,0,1.371,8.028,29505053,0,0,0,0,0,0,0,5,0,52,2,82.3,8.028,0.149,0,20,28,2.328,0,0,0.056,0.243,0,0.573,0,0,0.115,0,0,15.25
3682,0,0.071,75.08,3.14,0,0.799,3.275,51716094,0,0,0,0,0,0,0,2,0,53,2,0,3.275,0.149,0.104,19,28,1.945,0,0,0.014,0.38,0,0.148,0,0,0,0,0,5.519
3683,0,1,13.98,3.524,0,1.453,11.27,30853600,0,0,0,0,0,0.004,0.092,5,0,53,2,51.4,11.27,5.268,0,21,28,2.305,0,0.028,0,2.403,0,0.29,0.011,0,0,0,0,39.01
3684,0,0.226,18.26,10,0,0.089,2.633,16038800,0,0,0,0,0,0.031,0.193,5,0,49,2,50.5,2.633,5.996,0,17,24,2.773,0,0.003,0.18,4.047,0,0.241,0,0,0,0,0,24.14
3685,0,0.079,54.55,8.97,0,0.061,0.938,23606767,0,0,0,0,0,0,0,17,0,16,2,154.3,0.938,0,0,23,54,2.609,0,0,0,4.631,0,0.033,0,0,0,0,1,7.87
3686,0,0.154,64.64,2.192,0,1.371,8.028,29505053,0,0,0,0,0,0,0,5,0,52,2,82.3,8.028,0.149,0,20,28,2.328,0,0,0.056,0.243,0,0.573,0,0,0.115,0,0,15.25
3687,0,0.154,64.64,2.192,0,1.371,8.028,29505053,0,0,0,0,0,0,0,5,0,52,2,82.3,8.028,0.149,0,20,28,2.328,0,0,0.056,0.243,0,0.573,0,0,0.115,0,0,15.25
3688,0,0.004,73.14,3.211,0,0,0.768,37619102,0,0,0,0,0,0,4.001,5,0,55,0,0,0.768,0.12,0,21,27,1.822,0,0,0,2.66,0,0.147,0,0,0,0,0,4.604
3689,0,0,0,0,0,0,0,59943181,0,0,0,0,0,0,0,21,0,16,2,155.1,0,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,1,0
3690,0,0,0,0,0,0,0,59943181,0,0,0,0,0,0,0,21,0,16,2,155.1,0,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,1,0
3691,0,0,0,0,0,0,0,67628774,0,0,0,0,0,0,0,5,0,53,1,68.6,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,2,0
3692,0,0.247,40.99,4.057,0,0.526,11.04,27664496,0,0,0,0,0,0,0,2,0,51,3,0,11.04,0.037,0,23,27,1.797,0,0,0,2.168,0,0.516,0.074,6.062,0,0.047,0,28.44
3693,0,0,0,0,0,0,0,67628774,0,0,0,0,0,0,0,5,0,53,1,68.6,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,2,0
3694,0,0.12,42.35,7.309,0,2.73,1.663,268227941,0,0,0,0.001,0,0,0,0,0,56,0,0,1.663,0.393,0.031,19,27,7.954,0,0.004,0,1.708,0,0.14,0,0,0.076,0,0,11.7
3695,0,0.071,75.08,3.14,0,0.799,3.275,51716094,0,0,0,0,0,0,0,2,0,53,2,0,3.275,0.149,0.104,19,28,1.945,0,0,0.014,0.38,0,0.148,0,0,0,0,0,5.519
3696,0,0,0,0,0,0,0,59943181,0,0,0,0,0,0,0,21,0,16,2,155.1,0,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,1,0
3697,0,0.154,64.64,2.192,0,1.371,8.028,29505053,0,0,0,0,0,0,0,5,0,52,2,82.3,8.028,0.149,0,20,28,2.328,0,0,0.056,0.243,0,0.573,0,0,0.115,0,0,15.25
3698,0,0.004,73.14,3.211,0,0,0.768,37619102,0,0,0,0,0,0,4.001,5,0,55,0,0,0.768,0.12,0,21,27,1.822,0,0,0,2.66,0,0.147,0,0,0,0,0,4.604
3699,0,0.071,75.08,3.14,0,0.799,3.275,51716094,0,0,0,0,0,0,0,2,0,53,2,0,3.275,0.149,0.104,19,28,1.945,0,0,0.014,0.38,0,0.148,0,0,0,0,0,5.519
3700,0,0.071,75.08,3.14,0,0.799,3.275,51716094,0,0,0,0,0,0,0,2,0,53,2,0,3.275,0.149,0.104,19,28,1.945,0,0,0.014,0.38,0,0.148,0,0,0,0,0,5.519
3701,0,0,0,0,0,0,0,59943181,0,0,0,0,0,0,0,21,0,16,2,155.1,0,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,1,0
3702,0,0.218,63.58,1.478,0,1.535,1.991,38480972,0,0,0,0,0,0,1.93,3,0,52,0,96.1,1.991,5.283,0,22,26,0.892,0,0.166,0.053,1.075,0,0.581,0.045,0,0,0,0,13.69
3703,0,0,0,0,0,0,0,59943181,0,0,0,0,0,0,0,21,0,16,2,155.1,0,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,1,0
3704,0,0.071,75.08,3.14,0,0.799,3.275,51716094,0,0,0,0,0,0,0,2,0,53,2,0,3.275,0.149,0.104,19,28,1.945,0,0,0.014,0.38,0,0.148,0,0,0,0,0,5.519
3705,0,0.044,25.44,5.098,0,1.957,2.17,19438792,0,0,0,0.004,0,0,0,4,0,55,3,62.5,2.17,1.892,0,21,63,5.419,0,0.125,0.174,4.76,0.242,0.108,1.571,0,0,0,1,15.18
3706,0,0.071,75.08,3.14,0,0.799,3.275,51716094,0,0,0,0,0,0,0,2,0,53,2,0,3.275,0.149,0.104,19,28,1.945,0,0,0.014,0.38,0,0.148,0,0,0,0,0,5.519
3707,0,0,57.69,3.421,0,1.695,1.625,35296498,0,0,0,0.09,0,0,0,3,0,55,2,0,1.625,0.439,0.002,22,39,3.498,0,0,0,1.412,0.061,0.228,0.448,0,0,0,0,15.98
3708,0,0.071,75.08,3.14,0,0.799,3.275,51716094,0,0,0,0,0,0,0,2,0,53,2,0,3.275,0.149,0.104,19,28,1.945,0,0,0.014,0.38,0,0.148,0,0,0,0,0,5.519
3709,0,0.071,75.08,3.14,0,0.799,3.275,51716094,0,0,0,0,0,0,0,2,0,53,2,0,3.275,0.149,0.104,19,28,1.945,0,0,0.014,0.38,0,0.148,0,0,0,0,0,5.519
3710,0,0,51.39,4.326,0,0.435,3.785,35653740,0,0,0,0,0,0.268,0,7,0,52,2,0,3.785,2.838,0.057,18,28,0.756,0,0,0.008,2.876,0,0.135,0,0,0,0,0,22.33
3711,0,1,13.98,3.524,0,1.453,11.27,30853600,0,0,0,0,0,0.004,0.092,5,0,53,2,51.4,11.27,5.268,0,21,28,2.305,0,0.028,0,2.403,0,0.29,0.011,0,0,0,0,39.01
3712,0,0,0,0,0,0,0,83213918,0,0,0,0,0,0,0,9,0,52,1,377.6,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,0,0,57.69,3.421,0,1.695,1.625,35296498,0,0,0,0.09,0,0,0,3,0,55,2,0,1.625,0.439,0.002,22,39,3.498,0,0,0,1.412,0.061,0.228,0.448,0,0,0,0,15.98
3714,0,0,0,0,0,0,0,67628774,0,0,0,0,0,0,0,5,0,53,1,68.6,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,2,0
3715,0,0.226,18.26,10,0,0.089,2.633,16038800,0,0,0,0,0,0.031,0.193,5,0,49,2,50.5,2.633,5.996,0,17,24,2.773,0,0.003,0.18,4.047,0,0.241,0,0,0,0,0,24.14
3716,0,0.226,18.26,10,0,0.089,2.633,16038800,0,0,0,0,0,0.031,0.193,5,0,49,2,50.5,2.633,5.996,0,17,24,2.773,0,0.003,0.18,4.047,0,0.241,0,0,0,0,0,24.14
3717,0,0.247,40.99,4.057,0,0.526,11.04,27664496,0,0,0,0,0,0,0,2,0,51,3,0,11.04,0.037,0,23,27,1.797,0,0,0,2.168,0,0.516,0.074,6.062,0,0.047,0,28.44
3718,0,0,33.41,3.639,0,0.175,0.133,1939811,0,0,0,0,0,0,6.373,1,0,9,0,0,0.133,3.542,0,13,0,2.606,0,0,0.09,0.427,0,0.15,0,0,0,0,0,14.1
3719,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3720,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3721,0,0.465,66.59,3.338,0,0.853,1.137,12091430,0,0,0,0,0,0,0.146,1,0,15,0,0,1.137,0.685,0,14,1,1.901,0,0,0,2.343,0,1.322,0.053,0,0.092,0,2,7.126
3722,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3723,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3724,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3725,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3726,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3727,0,0,0,0,0,0,0,16368128,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3729,0,0.031,24.43,6.217,0,0.336,6.959,11448570,0,0,0,0,0,0.692,4.912,5,0,12,0,92.8,6.959,7.564,0.444,17,0,1.685,0,0.02,0.001,1.124,0,0.505,0.014,0,0,0,0,23.21
3730,0,0.029,53.51,2.075,0,2.533,7.096,15255347,0,0,0.002,0,0,0,0.229,12,0,13,0,0,7.096,1.261,0,23,0,1.421,0,0,0,1.29,0.003,0.002,0,0,0.482,0,0,16.75
3731,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3732,0,0.778,31.19,10.14,0,2.836,3.821,13838799,0,0,0,0,0,0,0,10,0,11,0,0,3.821,0.376,0.002,11,1,4.005,0,0.427,2.242,2.609,0,0.246,0,0,0,0,0,17.69
3733,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3734,0,0.031,24.43,6.217,0,0.336,6.959,11448570,0,0,0,0,0,0.692,4.912,5,0,12,0,92.8,6.959,7.564,0.444,17,0,1.685,0,0.02,0.001,1.124,0,0.505,0.014,0,0,0,0,23.21
3735,0,0.061,33.95,5.075,0,1.032,7.64,14389825,0,0,0,0,0,0,0.066,8,0,13,0,0,7.64,5.634,0.083,12,0,1.451,0,0,0,2.705,0,0.243,0.164,0,0,0,0,22.92
3736,0,0.492,7.166,7.178,0,0.944,4.087,11992626,0,0,0.703,0,0,0.21,0.011,4,0,10,0,0,4.087,6.498,0,12,0,4.568,0,0,0,1.263,0.14,0.297,0,1.648,0,0,0,20.32
3737,0,0,33.41,3.639,0,0.175,0.133,1939811,0,0,0,0,0,0,6.373,1,0,9,0,0,0.133,3.542,0,13,0,2.606,0,0,0.09,0.427,0,0.15,0,0,0,0,0,14.1
3738,0,0.778,31.19,10.14,0,2.836,3.821,13838799,0,0,0,0,0,0,0,10,0,11,0,0,3.821,0.376,0.002,11,1,4.005,0,0.427,2.242,2.609,0,0.246,0,0,0,0,0,17.69
3739,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3740,0,0,0,0,0,0,0,15108487,0,1,0,0,0,0,0,3,0,12,1,66.4,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,0,0.002,31.74,2.324,0,1.608,12.19,12448115,0,0,0,0,0,0.175,6.597,8,0,13,0,0,12.19,0.32,0,12,0,0.549,0,0.01,2.309,1.045,0.278,0.059,0.057,0,0,0,0,30.27
3742,0,0.141,20.37,2.083,0,0.585,7.869,13714529,0,0,0,0,0,0.284,2.718,6,0,12,0,68.1,7.869,8.37,0.025,22,0,3.02,0,0,0.251,1.679,0.07,0.055,0.021,0,0,0,0,32.6
3743,0,0,7.61,1.683,0,0.563,0.705,14214139,0,0,0,0,0,0,0,6,0,11,0,1466.3,0.705,0,0,13,0,1.75,0,0,0,0.61,0,0.16,0,0,0,0,0,4.136
3744,0,0,0,0,0,0,0,10470730,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,0,0,7.61,1.683,0,0.563,0.705,14214139,0,0,0,0,0,0,0,6,0,11,0,1466.3,0.705,0,0,13,0,1.75,0,0,0,0.61,0,0.16,0,0,0,0,0,4.136
3746,0,0.029,53.51,2.075,0,2.533,7.096,15255347,0,0,0.002,0,0,0,0.229,12,0,13,0,0,7.096,1.261,0,23,0,1.421,0,0,0,1.29,0.003,0.002,0,0,0.482,0,0,16.75
3747,0,0.778,31.19,10.14,0,2.836,3.821,13838799,0,0,0,0,0,0,0,10,0,11,0,0,3.821,0.376,0.002,11,1,4.005,0,0.427,2.242,2.609,0,0.246,0,0,0,0,0,17.69
3748,0,0.778,31.19,10.14,0,2.836,3.821,13838799,0,0,0,0,0,0,0,10,0,11,0,0,3.821,0.376,0.002,11,1,4.005,0,0.427,2.242,2.609,0,0.246,0,0,0,0,0,17.69
3749,0,0,43.3,3.583,0,2.257,4.928,18049700,0,0,0,0,0,0,1.742,5,0,11,0,212.2,4.928,2.022,0.39,10,0,2.738,0,0.017,0.653,2.387,0.022,0.075,1.17,0,0,0,0,10.64
3750,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3751,0,0.08,28.12,3.936,0,0.103,5.069,14554517,0,0,0.002,0,0,0,0,8,0,11,0,79,5.069,3.043,0,18,0,4.709,0,0,0,2.345,0.013,0.241,0.143,0,0,0,0,25.85
3752,0,0,0,0,0,0,0,16368128,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,0,0,0,0,0,0,0,10859100,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,0,0.01,53.93,6.809,0,0.105,3.682,13015090,0,0,0,0,0,0,3.449,3,0,7,0,0,3.682,1.216,0,17,0,2.517,0,0,0.025,2.363,0,0.163,0,0,0,0,0,14.94
3755,0,0,0,0,0,0,0,11361158,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,0,0,66.43,2.125,0,1.466,4.684,13846706,0,0,0,0,0.782,0,0,6,0,7,0,0,4.684,0.381,0.006,17,0,1.941,0,0,0.788,2.03,0,0.129,1.445,0,0,0,0,5.694
3757,0,0.061,33.95,5.075,0,1.032,7.64,14389825,0,0,0,0,0,0,0.066,8,0,13,0,0,7.64,5.634,0.083,12,0,1.451,0,0,0,2.705,0,0.243,0.164,0,0,0,0,22.92
3758,0,0,33.41,3.639,0,0.175,0.133,1939811,0,0,0,0,0,0,6.373,1,0,9,0,0,0.133,3.542,0,13,0,2.606,0,0,0.09,0.427,0,0.15,0,0,0,0,0,14.1
3759,0,0,33.41,3.639,0,0.175,0.133,1939811,0,0,0,0,0,0,6.373,1,0,9,0,0,0.133,3.542,0,13,0,2.606,0,0,0.09,0.427,0,0.15,0,0,0,0,0,14.1
3760,0,0,5.303,1.742,0,0.102,0.163,8682394,0,0,0,0,0,0,0,6,0,7,1,0,0.163,0,0,15,0,0.532,0,0,0,2.125,0,0.168,0,0,0,0,0,2.104
3761,0,0.064,25.35,1.905,0,0.568,4.495,12054156,0,0,0,0,0,0.008,2.718,2,0,8,3,0,4.495,10.22,0,8,0,1.797,0,0.014,0,5.163,0,0.259,0,0,0,0,0,18.71
3762,0,0.02,5.626,1.221,0,0.303,1.759,12145509,0,2,0,0,0,0,0,2,0,5,0,97,1.759,1.106,0,10,0,2.098,0,0.004,0,0.13,0,0.182,0,0,0,0,0,1.98
3763,0,0,11.59,0.01,0,2.225,4.66,13325740,0,0,0,0,0,0,0,3,0,11,1,0,4.66,0.274,0,15,0,0,0,0,0,0.115,0,0.178,0.07,0,0,0,0,1.149
3764,0,0,17.49,13.21,0,0.089,0.132,12121680,0,0,0,0.008,0,0,0.122,1,0,5,0,0,0.132,0.928,0.755,12,0,3.297,0,0.024,0,2.605,0,0.501,0,0,0,0,0,4.139
3765,0,0,0,0,0,0,0,17254606,0,0,0,0,0,0,0,6,0,9,2,191.7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,0,0.032,62.09,3.816,0,0.038,3.715,12743204,0,0,0,0,0,0,1.116,6,0,7,1,0,3.715,1.048,0,15,0,1.263,0,0.018,0,2.011,0,0.095,0.055,0,0,0,0,3.314
3767,0,0.027,39.38,2.956,0,2.737,3.75,11172900,0,0,0,0,0,0.002,2.711,1,0,4,0,0,3.75,3.086,0,9,0,0.967,0,0.012,0,3.3,0,0.086,0.029,0,0,0,0,23.42
3768,0,0.115,50.28,2.784,0,1.247,3.983,14171000,0,0,0,0,0,0,0.577,5,0,12,1,0,3.983,3.42,0.33,16,0,3.468,0,0,0,1.641,0,0.191,0.185,0,0,0,0,17.28
3769,0,0.027,39.38,2.956,0,2.737,3.75,11172900,0,0,0,0,0,0.002,2.711,1,0,4,0,0,3.75,3.086,0,9,0,0.967,0,0.012,0,3.3,0,0.086,0.029,0,0,0,0,23.42
3770,0,0,0,0,0,0,0,9498034,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,0,0.323,35.71,2.636,0,0.913,2.648,8108600,0,0,0,0,0,0,0.576,0,0,2,0,0,2.648,1.655,0,12,0,3.903,0,0,0.346,1.919,0.171,0.229,0.203,0,0,0,0,21.56
3772,0,0.027,39.38,2.956,0,2.737,3.75,11172900,0,0,0,0,0,0.002,2.711,1,0,4,0,0,3.75,3.086,0,9,0,0.967,0,0.012,0,3.3,0,0.086,0.029,0,0,0,0,23.42
3773,0,0.52,28.91,3.847,0,0.606,9.707,19024190,0,0,0,0.041,0,0.093,5.42,6,0,8,3,0,9.707,3.322,0.042,11,0,1.418,0,0,0,2.261,0,0.077,0.014,0,0,0,0,23.85
3774,0,0.027,39.38,2.956,0,2.737,3.75,11172900,0,0,0,0,0,0.002,2.711,1,0,4,0,0,3.75,3.086,0,9,0,0.967,0,0.012,0,3.3,0,0.086,0.029,0,0,0,0,23.42
3775,0.028,0.499,24.14,4.386,0,0.305,1.078,14608175,0.687,0,0,0.094,0,0,0,15,0,9,2,273.5,1.078,0.031,0.074,14,0,5.038,0,0.299,0.28,1.102,0.075,0.16,0.008,0,0,0,0,5.249
3776,0,0,45.89,0.673,0,5.446,7.196,14687244,0,0,0,0,0,0,1.111,2,0,4,1,0,7.196,0.87,0,3,0,2.075,0,0.038,0.002,4.677,0.006,0.027,0.755,0.094,0,0,0,23.12
3777,0,0.52,28.91,3.847,0,0.606,9.707,19024190,0,0,0,0.041,0,0.093,5.42,6,0,8,3,0,9.707,3.322,0.042,11,0,1.418,0,0,0,2.261,0,0.077,0.014,0,0,0,0,23.85
3778,0.028,0.499,24.14,4.386,0,0.305,1.078,14608175,0.687,0,0,0.094,0,0,0,15,0,9,2,273.5,1.078,0.031,0.074,14,0,5.038,0,0.299,0.28,1.102,0.075,0.16,0.008,0,0,0,0,5.249
3779,0,0,19.73,3.948,0,1.887,8.73,18886700,0,0,0.986,0,0,0.108,2.484,2,0,5,1,114.7,8.73,3.94,0.01,4,0,1.506,0,0.036,0,4.985,0,0.272,0.001,0,0,0,0,26.42
3780,0,0.028,25.17,7.8,0,0.469,3.536,15045628,0,0,0,0,0,0.296,0,3,0,6,2,0,3.536,1.65,0.001,14,0,6.725,0,0,0,3.006,0,0.271,0,0,0,0,0,24.67
3781,0,0,43.15,1.65,0,1.323,23.05,24450951,0,0,0,0,0.02,0,0.85,17,0,11,1,0,23.05,0.195,0,18,0,4.066,0,0,0.427,0.764,0,0.121,0,0,0,0,0,10.36
3782,0,0.049,55.84,2.387,0,1.559,7.517,16540100,0,0,0,0,0,0,0.064,11,0,11,1,0,7.517,1.093,0.008,20,0,1.93,0,0,0.368,2.387,0,0.329,0.183,0,0,0,0,13.56
3783,0,0,0,0,0,0,0,9498034,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,0,18123200,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,0,0,36.7,3.088,0,0.364,6.331,16403336,0,0,0,0,0,0.364,4.783,3,0,14,1,0,6.331,7.953,0.083,7,4,2.008,0,0.001,0.044,2.817,0,0.204,0.579,0,0,0,1,18.4
3786,0,0.008,29.99,3.601,0,0.77,8.419,13700772,0,0,0.001,0,0,0,0.04,2,0,11,3,0,8.419,1.105,0,10,0,5.613,0,0,0.282,2.724,0,0.35,0,0,0,0.546,0,27.75
3787,0,0.12,60.83,1.583,0,0.644,2.408,13067790,0,0,0,0,0,0,0.311,2,0,12,0,0,2.408,2.094,0,8,0,1.108,0,0,0,4.931,0,0.058,0.341,0,0,0,0,12.68
3788,0,0,0,0,0,0,0,50221300,0,0,0,0,0,0,0,5,0,9,2,72.8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,0,0.121,41.48,2.696,0,0.143,6.366,13648896,0,0,0.016,0,0.002,0.284,0.929,3,0,6,1,0,6.366,2.32,0,3,0,0.783,0,0,1.513,3.388,0,0.062,0,0,0,0,0,25.47
3790,0,0.112,50.23,2.779,0,1.505,7.728,14695932,0,0,0,0,0,0.359,4.87,4,0,6,0,0,7.728,3.173,0.007,9,0,1.25,0,0,0.029,1.039,0,0.163,0.072,0,0,0,0,19.4
3791,0,0.124,47.25,4.106,0,0.07,4.643,14891216,0,0,0,0,0,0,2.721,12,0,11,1,256.6,4.643,2.936,0,9,0,2.272,0,0,0,3.011,0,0.425,0.31,0,0,0,0,14.33
3792,0,0.135,56.93,1.972,0,0.504,6.382,14346490,0,0,0,0,0,0,1.05,5,0,12,3,0,6.382,1.04,0,9,4,2.323,0,0,0.509,2.635,0,0.282,0,0,0,0,0,17.31
3793,0,0.02,48.1,1.518,0,0.26,8.761,15791572,0,0,0,0,0,0,0,1,0,10,2,0,8.761,0.158,0.046,7,4,2.684,0,0,0,1.208,0.002,0.183,0.904,0,0,0,0,22.07
3794,0,0.02,48.1,1.518,0,0.26,8.761,15791572,0,0,0,0,0,0,0,1,0,10,2,0,8.761,0.158,0.046,7,4,2.684,0,0,0,1.208,0.002,0.183,0.904,0,0,0,0,22.07
3795,0,0.121,33.62,2.714,0,0.381,12.46,12772800,0,0,0,0,0,0.016,2.131,18,0,12,0,0,12.46,2.172,0,8,0,2.039,0,0,0.024,2.116,0,0.18,0.177,0,0,0,0,35.34
3796,0,0.007,29.69,4.235,0,0.227,4.437,9218020,0,0,0,0,0,0.033,0,2,0,16,0,0,4.437,7.556,0,6,4,6.726,0,0,0,1.648,0,0.203,0.011,0,0,0,0,21.34
3797,0,0.316,47.62,2.947,0,0.155,8.003,15020300,0,0,0,0,0,0,2.477,4,0,9,2,0,8.003,2.235,0,15,0,1.836,0,0,0,4.663,0,0.528,0.205,0,0,0,0,13.11
3798,0,0.249,27.71,6.066,0,0.55,7.25,15358778,0,0,0,0,0,0,0.391,5,0,14,1,0,7.25,2.03,0.116,7,0,9.988,0,0.022,0.339,1.204,0,0.09,0,0,0,0,0,18.15
3799,0,0,0,0,0,0,0,7554000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
