,index,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQFT,SQM,Price,PricePerSQM
64,138.0,0.138,0.0,66.44,1.226,0.0,18.67,2.212,89909859.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,14.0,0.0,12.0,6.0,372.3,2.212,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.088,0.0,0.036,0.0,1.0,1.743,42.36499,-71.052605,1056,2109.0,1.0,1.0,600.0,55.7418,2400.0,43.0556602047
65,139.0,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.123,0.0,0.0,0.0,7.0,0.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.028,9.0,7.956,42.362057,-71.053246,2786,2109.0,2.0,1.0,1200.0,111.4836,3000.0,26.909787628
66,141.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.36513,-71.05145,1384,2109.0,1.0,1.0,754.0,70.048862,2700.0,38.5445233928
67,142.0,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,0.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.074,0.0,0.0,0.0,0.0,2.0,10.1,42.362694,-71.052284,675,2109.0,1.0,1.0,735.0,68.283705,2600.0,38.0764341947
68,143.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366074,-71.05176,1677,2109.0,2.0,1.5,1100.0,102.1933,3400.0,33.2702828855
69,145.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1540,2109.0,1.0,1.0,716.0,66.518548,1800.0,27.0601216371
70,146.0,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.36752,-71.05388,1904,2109.0,1.0,1.0,475.0,44.128925,1800.0,40.7895728255
71,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67154587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,4.0,211.3,0.0,0.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36414,-71.05193,1852,2109.0,1.0,1.0,464.0,43.106992,2200.0,51.035804122
72,149.0,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,0.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.144,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,361,2109.0,1.0,1.0,650.0,60.38695,3100.0,51.3355948595
73,150.0,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.123,0.0,0.0,0.0,7.0,0.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.028,9.0,7.956,42.362106,-71.053185,2715,2109.0,2.0,1.0,887.0,82.404961,2500.0,30.3379792874
74,152.0,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,0.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.074,0.0,0.0,0.0,0.0,2.0,10.1,42.36304,-71.05275,2786,2109.0,2.0,2.0,1240.0,115.19972,4300.0,37.326479613
75,153.0,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,0.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.144,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,367,2109.0,4.0,4.0,2300.0,213.6769,6000.0,28.0797783944
76,154.0,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,0.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.144,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,364,2109.0,1.0,1.0,700.0,65.0321,2600.0,39.9802559044
77,156.0,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,0.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.144,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,363,2109.0,1.0,1.0,700.0,65.0321,2500.0,38.4425537542
78,157.0,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,0.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.144,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,366,2109.0,2.0,2.0,1150.0,106.83845,3000.0,28.0797783944
79,158.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1543,2109.0,2.0,1.0,900.0,83.6127,2950.0,35.2817215567
80,160.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1545,2109.0,2.0,1.5,905.0,84.077215,3500.0,41.6284007504
81,161.0,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.759,0.0,0.0,0.0,4.84,0.0,0.108,0.0,0.0,0.0,0.0,2.0,0.0,42.358784,-71.05696,122,2109.0,2.0,2.0,1300.0,120.7739,3865.0,32.0019474406
82,163.0,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,0.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.074,0.0,0.0,0.0,0.0,2.0,10.1,42.36277,-71.05315,165,2109.0,1.0,1.0,598.0,55.555994,2500.0,44.9996448628
83,164.0,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.759,0.0,0.0,0.0,4.84,0.0,0.108,0.0,0.0,0.0,0.0,2.0,0.0,42.35933,-71.05491,395,2109.0,2.0,2.5,995.0,92.438485,3350.0,36.2403170065
84,165.0,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.759,0.0,0.0,0.0,4.84,0.0,0.108,0.0,0.0,0.0,0.0,2.0,0.0,42.35933,-71.05491,394,2109.0,1.0,1.0,600.0,55.7418,2350.0,42.1586672838
85,168.0,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367596,-71.054306,626,2109.0,1.0,1.0,408.0,37.904424,1800.0,47.4878605199
86,171.0,0.138,0.0,66.44,1.226,0.0,18.67,2.212,89909859.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,14.0,0.0,12.0,6.0,372.3,2.212,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.088,0.0,0.036,0.0,1.0,1.743,42.364586,-71.052345,1558,2109.0,1.0,1.0,600.0,55.7418,2200.0,39.467688521
87,172.0,0.138,0.0,66.44,1.226,0.0,18.67,2.212,89909859.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,14.0,0.0,12.0,6.0,372.3,2.212,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.088,0.0,0.036,0.0,1.0,1.743,42.364586,-71.052345,1557,2109.0,1.0,1.0,550.0,51.09665,2200.0,43.0556602047
88,182.0,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367702,-71.054535,1920,2109.0,2.0,2.0,1000.0,92.903,2200.0,23.6806131126
89,184.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366215,-71.05181,1614,2109.0,2.0,2.5,1250.0,116.12875,3900.0,33.5834149597
90,185.0,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367702,-71.054535,1920,2109.0,2.0,2.0,1000.0,92.903,2200.0,23.6806131126
91,186.0,0.138,0.0,66.44,1.226,0.0,18.67,2.212,89909859.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,14.0,0.0,12.0,6.0,372.3,2.212,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.088,0.0,0.036,0.0,1.0,1.743,42.36499,-71.052605,2786,2109.0,1.0,1.0,550.0,51.09665,2300.0,45.0127356686
92,189.0,0.138,0.0,66.44,1.226,0.0,18.67,2.212,89909859.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,14.0,0.0,12.0,6.0,372.3,2.212,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.088,0.0,0.036,0.0,1.0,1.743,42.36523,-71.05233,2786,2109.0,1.0,1.0,500.0,46.4515,2000.0,43.0556602047
93,190.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,2786,2109.0,2.0,1.0,950.0,88.25785,2700.0,30.5921796192
94,194.0,0.138,0.0,66.44,1.226,0.0,18.67,2.212,89909859.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,14.0,0.0,12.0,6.0,372.3,2.212,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.088,0.0,0.036,0.0,1.0,1.743,42.36593,-71.05241,2148,2109.0,1.0,1.0,600.0,55.7418,1800.0,32.2917451535
95,197.0,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.123,0.0,0.0,0.0,7.0,0.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.028,9.0,7.956,42.36195,-71.05332,2422,2109.0,2.0,1.0,1200.0,111.4836,3000.0,26.909787628
96,198.0,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,0.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.144,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,365,2109.0,2.0,2.0,1200.0,111.4836,2990.0,26.8200883359
97,199.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.36513,-71.05145,1385,2109.0,1.0,1.0,577.0,53.605031,2500.0,46.6374135666
98,200.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1546,2109.0,2.0,2.0,1243.0,115.478429,3200.0,27.710803028
99,202.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1542,2109.0,1.0,1.0,800.0,74.3224,2300.0,30.9462557721
100,203.0,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,0.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.074,0.0,0.0,0.0,0.0,2.0,10.1,42.362297,-71.05264,2786,2109.0,1.0,1.0,850.0,78.96755,2550.0,32.2917451535
101,206.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1541,2109.0,2.0,1.5,1500.0,139.3545,2900.0,20.8102357656
102,207.0,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,0.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.074,0.0,0.0,0.0,0.0,2.0,10.1,42.362587,-71.05272,392,2109.0,2.0,2.0,762.0,70.792086,2700.0,38.1398564806
103,208.0,0.138,0.0,66.44,1.226,0.0,18.67,2.212,89909859.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,14.0,0.0,12.0,6.0,372.3,2.212,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.088,0.0,0.036,0.0,1.0,1.743,42.365223,-71.05231,1361,2109.0,1.0,1.0,400.0,37.1612,1850.0,49.7831071117
104,213.0,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,0.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.144,0.0,17.43,0.0,0.0,0.0,42.35845,-71.05444,1847,2109.0,1.0,1.0,700.0,65.0321,3400.0,52.2818731057
105,214.0,0.138,0.0,66.44,1.226,0.0,18.67,2.212,89909859.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,14.0,0.0,12.0,6.0,372.3,2.212,0.161,0.0,30.0,6.0,0.848,0.0,0.0,0.0,1.765,0.006,0.121,0.088,0.0,0.036,0.0,1.0,1.743,42.364944,-71.05247,1224,2109.0,2.0,1.0,610.0,56.67083,3000.0,52.937287137
106,215.0,0.0,0.0,1.121,0.0,0.0,45.47,0.047,167016266.0,0.0,1.0,0.0,0.0,15.92,0.0,0.147,16.0,0.0,23.0,8.0,912.9,0.047,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.144,0.0,17.43,0.0,0.0,0.0,42.357876,-71.05435,362,2109.0,1.0,1.0,550.0,51.09665,2400.0,46.9698111324
107,217.0,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.759,0.0,0.0,0.0,4.84,0.0,0.108,0.0,0.0,0.0,0.0,2.0,0.0,42.35933,-71.05491,393,2109.0,2.0,2.0,1015.0,94.296545,3100.0,32.8750114864
108,218.0,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367577,-71.05437,2786,2109.0,3.0,1.0,820.0,76.18046,3400.0,44.6308672854
109,223.0,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.123,0.0,0.0,0.0,7.0,0.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.028,9.0,7.956,42.3617,-71.0539,2786,2109.0,2.0,2.0,1300.0,120.7739,4100.0,33.9477320845
110,225.0,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.367416,-71.05263,2786,2109.0,1.0,1.0,450.0,41.80635,1825.0,43.6536554854
111,226.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1547,2109.0,1.0,1.0,800.0,74.3224,2300.0,30.9462557721
112,228.0,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,0.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.074,0.0,0.0,0.0,0.0,2.0,10.1,42.362644,-71.05233,654,2109.0,1.0,1.0,1300.0,120.7739,2250.0,18.6298529732
113,229.0,0.0,0.0,66.35,0.067,0.0,4.648,12.05,76706551.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,14.0,0.0,15.0,7.0,188.3,12.05,0.187,0.0,31.0,15.0,0.043,0.0,0.0,0.0,0.513,0.0,0.074,0.0,0.0,0.0,0.0,2.0,10.1,42.36304,-71.05275,290,2109.0,2.0,2.5,1240.0,115.19972,4400.0,38.1945372784
114,235.0,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.759,0.0,0.0,0.0,4.84,0.0,0.108,0.0,0.0,0.0,0.0,2.0,0.0,42.357758,-71.05744,2540,2109.0,3.0,3.0,2565.0,238.296195,13900.0,58.3307677238
115,236.0,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.759,0.0,0.0,0.0,4.84,0.0,0.108,0.0,0.0,0.0,0.0,2.0,0.0,42.357758,-71.05744,2541,2109.0,2.0,2.0,1445.0,134.244835,7900.0,58.8477016639
116,237.0,0.185,0.0,82.45,4.854,0.0,0.547,0.0,630173503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,28.0,10.0,331.6,0.0,0.0,0.0,44.0,20.0,5.759,0.0,0.0,0.0,4.84,0.0,0.108,0.0,0.0,0.0,0.0,2.0,0.0,42.357758,-71.05744,2539,2109.0,1.0,1.0,770.0,71.53531,3800.0,53.1206197331
117,239.0,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.36754,-71.05436,469,2109.0,1.0,1.0,535.0,49.703105,1825.0,36.7180279783
118,240.0,0.0,0.0,54.9,5.716,0.0,1.493,0.68,66354720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,155.5,0.68,0.05,0.0,19.0,4.0,5.245,0.0,0.0,0.0,1.795,0.0,0.065,0.0,0.0,0.0,0.0,0.0,18.54,42.36758,-71.05398,1346,2109.0,1.0,1.0,700.0,65.0321,1800.0,27.678638703
119,242.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1544,2109.0,2.0,1.0,792.0,73.579176,2700.0,36.6951649472
120,244.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.36513,-71.05145,1386,2109.0,1.0,1.0,1358.0,126.162274,1950.0,15.4562844991
121,245.0,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.123,0.0,0.0,0.0,7.0,0.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.028,9.0,7.956,42.361576,-71.053276,2515,2109.0,2.0,1.5,1200.0,111.4836,2800.0,25.1158017861
122,250.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.36587,-71.05135,2786,2109.0,2.0,1.5,1500.0,139.3545,2900.0,20.8102357656
123,251.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.36652,-71.05189,2786,2109.0,1.0,1.0,650.0,60.38695,1850.0,30.6357582226
124,253.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366215,-71.05181,1613,2109.0,2.0,2.5,1218.0,113.155854,4000.0,35.3494747165
125,255.0,0.0,0.0,1.072,2.25,0.0,0.001,3.257,6143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.257,0.388,0.0,7.0,1.0,0.165,0.0,0.0,0.0,0.845,0.0,0.221,0.0,0.0,0.0,0.0,0.0,9.563,42.27506,-71.06261,384,2109.0,2.0,1.0,650.0,60.38695,2500.0,41.3996732738
126,256.0,0.0,0.014,75.12,2.219,0.0,5.286,1.663,24922000.0,0.0,0.0,0.018,0.0,0.0,0.0,0.292,2.0,0.0,9.0,4.0,326.1,1.663,0.0,0.0,23.0,5.0,0.893,0.0,0.0,0.06,0.93,0.0,0.246,0.0,0.0,0.0,0.0,0.0,9.699,42.366226,-71.05108,1548,2109.0,1.0,1.0,800.0,74.3224,2300.0,30.9462557721
127,261.0,0.0,0.0,1.072,2.25,0.0,0.001,3.257,6143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.257,0.388,0.0,7.0,1.0,0.165,0.0,0.0,0.0,0.845,0.0,0.221,0.0,0.0,0.0,0.0,0.0,9.563,42.275505,-71.062386,423,2109.0,2.0,1.0,650.0,60.38695,2500.0,41.3996732738
128,262.0,0.0,0.0,58.24,1.238,0.0,0.0,0.001,115347100.0,0.0,3.0,0.0,0.123,0.0,0.0,0.0,7.0,0.0,20.0,9.0,238.0,0.001,0.003,0.024,39.0,15.0,0.0,0.0,0.0,0.0,13.85,0.0,0.124,0.043,0.0,0.0,0.028,9.0,7.956,42.361916,-71.05298,275,2109.0,2.0,1.0,980.0,91.04494,3500.0,38.4425537542
