	Latitude	Longitude	Address	Zip	Price	RoomType	Bathrooms	SQFT	Date
6374	42.350086	-71.12984	Brighton Allston 02134	2134	2600.0	2	1.0		30/11/2016
6375	42.351646	-71.13379	Brighton Allston 02134	2134	1750.0	1	1.0		30/11/2016
6376	42.351646	-71.13379	Brighton Allston 02134	2134	1695.0	1	1.0		30/11/2016
6377	42.351017	-71.13348	Brighton Boston 02134	2134	1400.0				30/11/2016
6378	42.353863	-71.13849	Allston Allston 02134	2134	2400.0	2	1.5	903	30/11/2016
6379	42.352463	-71.13826	Brighton Boston 02134	2134	2650.0	3	2.0		30/11/2016
6380	42.353638	-71.13243	Allston Allston 02134	2134	1675.0	1	1.0		30/11/2016
6381	42.350086	-71.12984	Brighton Allston 02134	2134	1750.0	1	1.0		30/11/2016
6382	42.345848	-71.135666	251 Kelton St #3 Allston 02134	2134	2400.0	2	1.0	927	30/11/2016
6383	42.34766	-71.134125	75 Brainerd Rd #601 Boston 02134	2134	2750.0	1	1.0		30/11/2016
6384	42.35768	-71.13023	26 Royal St #1L Boston 02134	2134	1500.0	1	1.0		30/11/2016
6385	42.352043	-71.13349	38 Park Vale Ave #6 Allston 02134	2134	3200.0	4	1.5		30/11/2016
6386	42.35091	-71.12541	1122 Commonwealth Ave #7 Allston 02134	2134	3000.0	3	1.0		30/11/2016
6387	42.352043	-71.13349	38 Park Vale Ave #2 Allston 02134	2134	3200.0	4	1.5		30/11/2016
6388	42.35343	-71.12884	47 Gardner St #14 Boston 02134	2134	1800.0	1	1.0		30/11/2016
6389	42.35841	-71.06197	15 N Beacon St #1010N Boston 02134	2134	2650.0	2	2.0	774	30/11/2016
6390	42.352844	-71.135956	17 Higgins St #2 Allston 02134	2134	1750.0	2	1.0		30/11/2016
6391	42.349297	-71.132095	1254 Commonwealth Ave Allston 02134	2134	1450.0		1.0		30/11/2016
6392	42.35095	-71.12958	1197 Commonwealth Ave #2 Allston 02134	2134	1450.0		1.0		30/11/2016
6393	42.352043	-71.13349	38 Park Vale Ave #1 Allston 02134	2134	3200.0	4	1.5		30/11/2016
6394	42.353783	-71.13125	12 Gardner St #2C Allston 02134	2134	2000.0	2	1.0		30/11/2016
6395	42.353493	-71.12774	71 Gardner St #1 Allston 02134	2134	3900.0	4	2.0		30/11/2016
6396	42.353783	-71.13125	12 Gardner St #3D Allston 02134	2134	2650.0	3	2.0		30/11/2016
6397	42.352043	-71.13349	38 Park Vale Ave #3 Allston 02134	2134	3200.0	4	1.5		30/11/2016
6398	42.352253	-71.13352	42 Park Vale Ave #5 Allston 02134	2134	2950.0	4	2.0		30/11/2016
6399	42.34745	-71.133125	60 Brainerd Rd #518 Allston 02134	2134	2815.0	1	1.0		30/11/2016
6400	42.34649	-71.1366	229 Kelton St #7 Allston 02134	2134	2100.0	2	1.0		30/11/2016
6401	42.35841	-71.06197	15 N Beacon St #424C Boston 02134	2134	2125.0	1	1.0		30/11/2016
6402	42.348606	-71.13677	1375 Commonwealth Ave #9 Allston 02134	2134	1785.0		1.0	400	30/11/2016
6403	42.352646	-71.126205	23 Brighton Ave #2 Allston 02134	2134	1795.0	1	1.0		30/11/2016
6404	42.34678	-71.13506	109 Brainerd Rd #186 Boston 02134	2134	1785.0	1	1.0		30/11/2016
6405	42.35049	-71.13239	12 Glenville Ave #3 Allston 02134	2134	3200.0	4	1.0		30/11/2016
6406	42.347843	-71.13524	1334 Commonwealth Ave #20 Allston 02134	2134	1900.0	1	1.0	700	30/11/2016
6407	42.347885	-71.1396	147 Kelton St #40B Boston 02134	2134	2500.0	2	2.0		30/11/2016
6408	42.35841	-71.06197	15 N Beacon St #40C Boston 02134	2134	2150.0	1	1.0		30/11/2016
6409	42.347843	-71.13524	1334 Commonwealth Ave #2 Allston 02134	2134	1900.0	1	1.0	700	30/11/2016
6410	42.351685	-71.128395	25 Chester St #4 Allston 02134	2134	3100.0	4	1.0	1200	30/11/2016
6411	42.349724	-71.13473	83 Glenville Ave #A40 Boston 02134	2134	4350.0	5	2.0		30/11/2016
6412	42.35913	-71.136856	1 Aldie St Allston 02134	2134	1900.0	2	1.0		30/11/2016
6413	42.34678	-71.13506	109 Brainerd Rd #33 Allston 02134	2134	1850.0	2	1.0		30/11/2016
6414	42.35984	-71.13457	27 Holton St #KN2 Allston 02134	2134	1975.0	3	1.0		30/11/2016
6415	42.353863	-71.13849	15 N Beacon St #424 Allston 02134	2134	2125.0	1	1.0	600	30/11/2016
6416	42.35835	-71.12733	70 Empire St #1 Boston 02134	2134	2200.0	3	1.0		30/11/2016
6417	42.34678	-71.13506	109 Brainerd Rd #18 Allston 02134	2134	1850.0	2	1.0		30/11/2016
6418	42.35835	-71.12733	70 Empire St #12A Boston 02134	2134	2200.0	3	2.0		30/11/2016
6419	42.35491	-71.128265	35 Pratt St #12A Boston 02134	2134	4000.0	4	2.0		30/11/2016
6420	42.346855	-71.13416	90 Brainerd Rd #12 Allston 02134	2134	1800.0	1	1.0		30/11/2016
6421	42.351776	-71.13384	40 Quint Ave #32 Allston 02134	2134	1750.0	1	1.0		30/11/2016
6422	42.34886	-71.132965	1284 Commonwealth Ave #40C Boston 02134	2134	2700.0	3	1.5		30/11/2016
6423	42.358936	-71.12653	105 Hooker St Allston 02134	2134	1400.0	1	1.0		30/11/2016
6424	42.353863	-71.13849	15 N Beacon St #23 Allston 02134	2134	2050.0	1	1.0	699	30/11/2016
6425	42.349026	-71.13008	237 Harvard Ave Allston 02134	2134	2000.0	1	1.0		30/11/2016
6426	42.361156	-71.12845	10 Rena St #F12 Allston 02134	2134	1650.0	1	1.0		30/11/2016
6427	42.34886	-71.132965	1284 Commonwealth Ave #40B Boston 02134	2134	2900.0	4	1.5		30/11/2016
6428	42.352917	-71.1261	9 Gardner Ter Boston 02134	2134	3500.0	3	2.0		30/11/2016
6429	42.34932	-71.131355	8 Royce Rd Boston 02134	2134	3200.0	4	1.5		30/11/2016
6430	42.350166	-71.1304	1218 Commonwealth Ave #12 Allston 02134	2134	1550.0	1	1.0		30/11/2016
6431	42.346813	-71.13729	217 Kelton St #10A Allston 02134	2134	1425.0		1.0		30/11/2016
6432	42.359554	-71.13194	75 Easton St #H1 Boston 02134	2134	2800.0	3	1.0		30/11/2016
6433	42.347557	-71.13778	190 Kelton St #9S Allston 02134	2134	1725.0	2	1.0		30/11/2016
6434	42.359505	-71.13208	77 Easton St #H1 Boston 02134	2134	2800.0	3	1.0		30/11/2016
6435	42.3588	-71.13284	89 Franklin St Allston 02134	2134	3750.0	5	3.0		30/11/2016
6436	42.346226	-71.135895	239 Kelton St #6S Allston 02134	2134	1725.0	2	1.0		30/11/2016
6437	42.352028	-71.1283	39 Chester St #GG1 Boston 02134	2134	3200.0	4	2.0		30/11/2016
6438	42.34649	-71.1366	229 Kelton St #A16 Allston 02134	2134	1975.0	2	1.0		30/11/2016
6439	42.34845	-71.13629	1345 Commonwealth Ave #GG1 Boston 02134	2134	2650.0	3	2.0		30/11/2016
6440	42.349422	-71.132065	1 Royce Rd Allston 02134	2134	1900.0	2	1.0		30/11/2016
6441	42.34866	-71.13716	1377 Commonwealth Ave Allston 02134	2134	1895.0	1	1.0		30/11/2016
6442	42.34761	-71.13761	192 Kelton St Boston 02134	2134	3800.0	4	2.0		30/11/2016
6443	42.34653	-71.135704	244 Kelton St Boston 02134	2134	2095.0	2	1.0		30/11/2016
6444	42.359947	-71.131065	47 Easton St #G1 Boston 02134	2134	2700.0	3	1.5		30/11/2016
6445	42.34745	-71.133125	60 Brainerd Rd #G1 Boston 02134	2134	2625.0	1	1.0		30/11/2016
6446	42.352783	-71.128006	57 Brighton Ave #10 Allston 02134	2134	1700.0	1	1.0		30/11/2016
6447	42.35427	-71.1266	53 Ashford St #FF1 Boston 02134	2134	2450.0	2	1.0		30/11/2016
6448	42.352783	-71.128006	57 Brighton Ave #101 Allston 02134	2134	1700.0	1	1.0		30/11/2016
6449	42.348755	-71.13047	16 Brainerd Rd Allston 02134	2134	2185.0		1.0		30/11/2016
6450	42.34886	-71.132965	1284 Commonwealth Ave #B41 Allston 02134	2134	3400.0	4	1.5		30/11/2016
6451	42.346855	-71.13416	90 Brainerd Rd Boston 02134	2134	1800.0		1.0		30/11/2016
6452	42.359947	-71.131065	47 Easton St Allston 02134	2134	2700.0	3	1.5		30/11/2016
6453	42.34678	-71.13506	109 Brainerd Rd #21 Boston 02134	2134	1995.0	2	1.0		30/11/2016
6454	42.34653	-71.135704	244 Kelton St #10 Allston 02134	2134	2095.0	2	1.0		30/11/2016
6455	42.361145	-71.131836	144 Franklin St #40 Boston 02134	2134	2550.0	3	1.0		30/11/2016
6456	42.34678	-71.13506	109 Brainerd Rd #27 Allston 02134	2134	1995.0	2	1.0		30/11/2016
6457	42.34653	-71.135704	244 Kelton St #11 Boston 02134	2134	2095.0	2	1.0		30/11/2016
6458	42.35866	-71.134735	51 Aldie St #3KN Allston 02134	2134	3000.0	4	1.0		30/11/2016
6459	42.349026	-71.13529	86 Glenville Ave #3 Allston 02134	2134	1695.0	2	1.0		30/11/2016
6460	42.353863	-71.13849	15 N Beacon St #3117 Allston 02134	2134	2200.0	2	1.0		30/11/2016
6461	42.35897	-71.124214	169 Cambridge St #1 Allston 02134	2134	3300.0	5	2.0	2600	30/11/2016
6462	42.346687	-71.135994	240 Kelton St #7A Allston 02134	2134	1750.0	1	1.0		30/11/2016
6463	42.352966	-71.13867	524 Cambridge St #8B Allston 02134	2134	1650.0	1	1.0		30/11/2016
6464	42.348866	-71.131714	15 Royce Rd #10 Allston 02134	2134	1725.0	2	1.0	650	30/11/2016
6465	42.352074	-71.1297	11 Reedsdale St Allston 02134	2134	2500.0	2	1.0		30/11/2016
6466	42.34766	-71.134125	75 Brainerd Rd #234 Boston 02134	2134	2150.0		1.0	500	30/11/2016
6467	42.359463	-71.13672	Allston Allston 02134	2134	1900.0	2	1.0	1000	30/11/2016
6468	42.353073	-71.13116	Allston Allston 02134	2134	1700.0	1	1.0		30/11/2016
6469	42.353573	-71.14228	Brighton Allston 02134	2134	4100.0	5	2.0		30/11/2016
6470	42.34886	-71.132965	Brighton Allston 02134	2134	3100.0	4	1.5		30/11/2016
6471	42.35953	-71.13449	Allston Allston 02134	2134	4600.0	5	3.0		30/11/2016
6472	42.355152	-71.13198	Allston Allston 02134	2134	1800.0	2	1.0		30/11/2016
6473	42.359947	-71.131065	Allston Allston 02134	2134	2700.0	3	1.0		30/11/2016
6474	42.35155	-71.12734	Brighton Allston 02134	2134	4200.0	4	1.0		30/11/2016
6475	42.34766	-71.134125	Brighton Allston 02134	2134	2300.0		1.0		30/11/2016
6476	42.349537	-71.131485	Brighton Allston 02134	2134	1500.0	1	1.0		30/11/2016
6477	42.34899	-71.13182	Brighton Allston 02134	2134	1750.0	1	1.0		30/11/2016
6478	42.353924	-71.12727	Allston Boston 02134	2134	850.0				30/11/2016
6479	42.352463	-71.13826	Brighton Boston 02134	2134	2700.0	3	2.0		30/11/2016
6480	42.34678	-71.13506	Brighton Allston 02134	2134	1850.0	2	1.0		30/11/2016
6481	42.351357	-71.129845	Brighton Boston 02134	2134	1995.0	1	1.0		30/11/2016
6482	42.359463	-71.13672	Allston Boston 02134	2134	2400.0	3	1.0	1500	30/11/2016
6483	42.354294	-71.12828	Allston Boston 02134	2134	2200.0	3	1.0		30/11/2016
6484	42.34667	-71.13694	Brighton Allston 02134	2134	1425.0		1.0		30/11/2016
6485	42.35345	-71.128624	Allston Allston 02134	2134	1050.0	1			30/11/2016
6486	42.34745	-71.133125	Brighton Allston 02134	2134	2210.0		1.0		30/11/2016
6487	42.34766	-71.134125	Brighton Allston 02134	2134	2210.0		1.0		30/11/2016
6488	42.352463	-71.13826	Brighton Allston 02134	2134	2700.0	3	2.0		30/11/2016
6489	42.35427	-71.1266	Allston Allston 02134	2134	2450.0	2	1.0		30/11/2016
6490	42.350327	-71.126945	Brighton Allston 02134	2134	1800.0	1	1.0		30/11/2016
6491	42.353046	-71.13808	Brighton Boston 02134	2134	1750.0	1	1.0		30/11/2016
6492	42.36166	-71.13346	Allston Allston 02134	2134	4900.0	6	2.5		30/11/2016
6493	42.351074	-71.12517	North Brookline Boston 02134	2134	1795.0	1	1.0		30/11/2016
6494	42.354317	-71.13631	Allston Allston 02134	2134	1575.0	1	1.0		30/11/2016
6495	42.35252	-71.13899	Brighton Boston 02134	2134	2675.0	3	1.0		30/11/2016
6496	42.35252	-71.13899	Brighton Boston 02134	2134	2775.0	3	2.0		30/11/2016
6497	42.353073	-71.13116	Allston Boston 02134	2134	1400.0		1.0		30/11/2016
6498	42.353886	-71.13867	Allston Allston 02134	2134	2000.0	1	1.0		30/11/2016
6499	42.34678	-71.13506	Brighton Allston 02134	2134	1995.0	2	1.0		30/11/2016
6500	42.34642	-71.13564	Brighton Allston 02134	2134	1995.0	2	1.0		30/11/2016
6501	42.346786	-71.135056	Brighton Allston 02134	2134	1850.0	2	1.0	700	30/11/2016
6502	42.353596	-71.12508	Allston Boston 02134	2134	3500.0	4	2.0	1500	30/11/2016
6503	42.354744	-71.130714	Allston Boston 02134	2134	4250.0	5	2.0		30/11/2016
6504	42.34722	-71.133606	Brighton Allston 02134	2134	1425.0		1.0		30/11/2016
6505	42.347313	-71.136734	Brighton Allston 02134	2134	1750.0	1	1.0		30/11/2016
6506	42.34704	-71.13673	Brighton Allston 02134	2134	1750.0	1	1.0		30/11/2016
6507	42.34899	-71.13182	Brighton Allston 02134	2134	1750.0	2	1.0		30/11/2016
6508	42.36079	-71.06709	Beacon Hill Allston 02134	2134	1725.0	1	1.0		30/11/2016
6509	42.354393	-71.132195	12 Farrington Ave #2 Allston 02134	2134	1700.0	1	1.0		30/11/2016
6510	42.354454	-71.12956	10 Ashford St #1 Boston 02134	2134	3200.0	4	1.0		30/11/2016
6511	42.362446	-71.134	22 Everett Sq #1 Boston 02134	2134	3000.0	4	2.0		30/11/2016
6512	42.347305	-71.13721	10 Scottfield Rd #B31 Boston 02134	2134	3200.0	2	1.0		30/11/2016
6513	42.359554	-71.13194	75 Easton St #1 Allston 02134	2134	2850.0	3	1.0		30/11/2016
6514	42.362446	-71.134	22 Everett Sq #3 Boston 02134	2134	3000.0	4	2.0		30/11/2016
6515	42.348763	-71.13521	Brighton Allston 02134	2134	1400.0	1	1.0		30/11/2016
6516	42.36212	-71.13514	Allston Boston 02134	2134	2095.0	2	1.0		30/11/2016
6517	42.35984	-71.13457	Allston Boston 02134	2134	1550.0	1	1.0		30/11/2016
6518	42.351406	-71.126434	Brighton Boston 02134	2134	1950.0	2	1.0		30/11/2016
6519	42.34766	-71.134125	75 Brainerd Rd #2BR Allston 02134	2134	3000.0	2	2.0		30/11/2016
6520	42.35953	-71.13471	Allston Allston 02134	2134	4495.0	5	3.0	2500	30/11/2016
6521	42.347412	-71.134766	85 Brainerd Rd #201 Allston 02134	2134	2700.0	2	2.0		30/11/2016
6522	42.34766	-71.134125	75 Brainerd Rd #1BR Allston 02134	2134	2750.0	1	1.0		30/11/2016
6523	42.34766	-71.134125	75 Brainerd Rd #BR Allston 02134	2134	2100.0		1.0		30/11/2016
6524	42.348915	-71.13009	235 Harvard Ave #2 Allston 02134	2134	2250.0	2	1.0		30/11/2016
6525	42.348083	-71.138725	164 Kelton St Allston 02134	2134	2400.0	3	1.0		30/11/2016
6526	42.352028	-71.1283	39 Chester St #1 Boston 02134	2134	3000.0	4	2.0	1500	30/11/2016
6527	42.353638	-71.13243	73 Harvard Ave #4A Allston 02134	2134	1695.0	1	1.0		30/11/2016
6528	42.349648	-71.1335	1283 Commonwealth Ave #41 Allston 02134	2134	2700.0	3	1.0		30/11/2016
6529	42.350853	-71.128456	1177 Commonwealth Ave #2KN Allston 02134	2134	4800.0	4	1.0		30/11/2016
6530	42.35953	-71.13449	30 Holton St Allston 02134	2134	4800.0	5	3.0		30/11/2016
6531	42.350853	-71.128456	1177 Commonwealth Ave #2 Boston 02134	2134	4800.0	4	1.0		30/11/2016
6532	42.347885	-71.1396	147 Kelton St #507 Allston 02134	2134	2500.0	2	2.0		30/11/2016
6533	42.353863	-71.13849	15 N Beacon St #209 Allston 02134	2134	2150.0	1	1.0		30/11/2016
6534	42.34756	-71.1375	194 Kelton St #3 Allston 02134	2134	3400.0	4	2.0		30/11/2016
6535	42.34642	-71.13564	248 Kelton St #9 Allston 02134	2134	2290.0	3	1.0		30/11/2016
6536	42.35211	-71.14106	580 Cambridge St Boston 02134	2134	3000.0	4	1.0		30/11/2016
6537	42.349663	-71.13603	32 Long Ave Allston 02134	2134	4850.0	6	2.0	2500	30/11/2016
6538	42.351017	-71.13348	Brighton Allston 02134	2134	1400.0		2.0		30/11/2016
6539	42.34951	-71.1317	Brighton Allston 02134	2134	3800.0	4	1.0	1500	30/11/2016
6540	42.356228	-71.13677	Allston Allston 02134	2134	2450.0	3	1.0		30/11/2016
6541	42.347725	-71.13928	Brighton Allston 02134	2134	1395.0		1.0		30/11/2016
6542	42.350853	-71.128456	Brighton Allston 02134	2134	5000.0	4	2.0		30/11/2016
6543	42.355057	-71.1314	Allston Allston 02134	2134	4900.0	6	2.0		30/11/2016
6544	42.35458	-71.12862	Allston Allston 02134	2134	6000.0	7	3.0		30/11/2016
6545	42.351765	-71.128784	Brighton Allston 02134	2134	5000.0	5	2.0		30/11/2016
6546	42.346687	-71.135994	Brighton Allston 02134	2134	2190.0	3	1.0	841	30/11/2016
6547	42.35913	-71.12872	Allston Allston 02134	2134	2500.0	3	1.0		30/11/2016
6548	42.35953	-71.13449	Allston Allston 02134	2134	4600.0	5	3.0		30/11/2016
6549	42.35489	-71.12842	Allston Allston 02134	2134	3000.0	4	2.0		30/11/2016
6550	42.358963	-71.13236	Allston Boston 02134	2134	2300.0	3	1.0	975	30/11/2016
6551	42.353863	-71.13849	Allston Allston 02134	2134	2100.0	1	1.0		30/11/2016
6552	42.347706	-71.13891	Brighton Allston 02134	2134	2495.0	3	1.0		30/11/2016
6553	42.35499	-71.13093	Allston Allston 02134	2134	5200.0	6			30/11/2016
6554	42.35047	-71.13559	Brighton Allston 02134	2134	4500.0	5	2.0		30/11/2016
6555	42.353924	-71.12727	Allston Allston 02134	2134	3500.0	4	2.0		30/11/2016
6556	42.353924	-71.12727	Allston Allston 02134	2134	3500.0	4	1.5		30/11/2016
6557	42.348705	-71.1333	Brighton Allston 02134	2134	2200.0	2	1.0		30/11/2016
6558	42.350876	-71.13344	Brighton Allston 02134	2134	4800.0	6	3.0		30/11/2016
6559	42.34899	-71.13182	Brighton Allston 02134	2134	1425.0		1.0		30/11/2016
6560	42.349155	-71.13599	Brighton Allston 02134	2134	3100.0	4	1.0	1600	30/11/2016
6561	42.35241	-71.13438	Brighton Allston 02134	2134	2950.0	3	1.0		30/11/2016
6562	42.35277	-71.12858	Allston Allston 02134	2134	1700.0	1	1.0		30/11/2016
6563	42.354958	-71.12794	39 Pratt St Boston 02134	2134	8575.0	9	3.0	2600	30/11/2016
6564	42.350754	-71.13332	70 Quint Ave #1 Allston 02134	2134	3600.0	4	2.0		30/11/2016
6565	42.352783	-71.128006	57 Brighton Ave #D Allston 02134	2134	1775.0	2	1.0		30/11/2016
6566	42.353783	-71.13125	12 Gardner St #1C Allston 02134	2134	1600.0	1	1.0		30/11/2016
6567	42.34803	-71.1386	166 Kelton St #A3 Allston 02134	2134	2395.0	3	1.0		30/11/2016
6568	42.35211	-71.1268	8 Saint Lukes Rd #3 Allston 02134	2134	4700.0	5	2.0		30/11/2016
6569	42.351475	-71.12736	21 Saint Lukes Rd #3 Allston 02134	2134	4200.0	4	1.0		30/11/2016
6570	42.35445	-71.12913	14A Ashford St #5 Allston 02134	2134	1950.0	2	1.0		30/11/2016
6571	42.35083	-71.13182	8 Glenville Ave #2 Allston 02134	2134	3600.0	4	2.0		30/11/2016
6572	42.35316	-71.128624	70 Chester St #1 Allston 02134	2134	3700.0	4	2.0		30/11/2016
6573	42.35083	-71.13182	8 Glenville Ave #1 Allston 02134	2134	3600.0	4	1.5		30/11/2016
6574	42.34921	-71.13126	12 Royce Rd #2 Allston 02134	2134	3100.0	4	1.5		30/11/2016
6575	42.35508	-71.1295	16 Pratt St #DB Allston 02134	2134	5200.0	6	2.5		30/11/2016
6576	42.34886	-71.132965	1284 Commonwealth Ave #4DB Allston 02134	2134	3700.0	4	1.5		30/11/2016
6577	42.350506	-71.13605	84 Allston St #1DB Allston 02134	2134	2600.0	3	1.0		30/11/2016
6578	42.35395	-71.127716	97 Chester St #B5 Allston 02134	2134	1450.0		1.0		30/11/2016
6579	42.352867	-71.13345	56 Park Vale Ave #9 Allston 02134	2134	2400.0	3	1.0		30/11/2016
6580	42.352867	-71.13345	56 Park Vale Ave #9DB Allston 02134	2134	2400.0	3	1.0		30/11/2016
6581	42.361237	-71.132996	35 Raymond St #XP Allston 02134	2134	4000.0	5	2.0		30/11/2016
6582	42.350506	-71.13605	84 Allston St #1XM Allston 02134	2134	2600.0	3	1.0		30/11/2016
6583	42.35461	-71.12842	24 Ashford St #2DB Allston 02134	2134	4100.0	4	2.0		30/11/2016
6584	42.352463	-71.136795	20 Armington St #22DB Allston 02134	2134	1975.0	2	1.0		30/11/2016
6585	42.352394	-71.14192	12 Saunders St #1DL Allston 02134	2134	4795.0	6	2.0		30/11/2016
6586	42.35841	-71.06197	15 N Beacon St #424J Boston 02134	2134	2125.0	1	1.0		30/11/2016
6587	42.35901	-71.132195	86 Easton St #3DB Allston 02134	2134	2625.0	3	1.0		30/11/2016
6588	42.35061	-71.12593	1130 Commonwealth Ave Allston 02134	2134	2300.0	2	1.0		30/11/2016
6589	42.35192	-71.13578	45 Allston St #2 Allston 02134	2134	5400.0	6	2.0		30/11/2016
6590	42.35228	-71.13389	28 Quint Ave #34 Allston 02134	2134	1450.0		1.0		30/11/2016
6591	42.352074	-71.1297	11 Reedsdale St #2 Allston 02134	2134	4350.0	4	2.0		30/11/2016
6592	42.354164	-71.13131	15 Farrington Ave #3 Allston 02134	2134	3900.0	4	2.0		30/11/2016
6593	42.352173	-71.12754	48 Brighton Ave #29 Allston 02134	2134	1850.0	2	1.0		30/11/2016
6594	42.352036	-71.134415	31 Quint Ave #1 Allston 02134	2134	7500.0	7	3.0		30/11/2016
6595	42.35387	-71.12889	50 Gardner St #1 Allston 02134	2134	7600.0	8	3.0		30/11/2016
6596	42.353134	-71.126045	5 Gardner Ter #2 Allston 02134	2134	2800.0	3	1.0		30/11/2016
6597	42.352173	-71.12754	48 Brighton Ave #22 Allston 02134	2134	2550.0	3	1.0		30/11/2016
6598	42.352173	-71.12754	48 Brighton Ave #20 Allston 02134	2134	1800.0	2	1.0		30/11/2016
6599	42.355377	-71.12728	48 Pratt St #1 Allston 02134	2134	4400.0	6	2.0		30/11/2016
6600	42.34679	-71.13622	236 Kelton St #28 Allston 02134	2134	1450.0		1.0		30/11/2016
6601	42.34704	-71.13673	224 Kelton St #25 Allston 02134	2134	1750.0	1	1.0		30/11/2016
6602	42.35869	-71.13653	4 Adamson St Allston 02134	2134	2350.0	3	1.0		30/11/2016
6603	42.34667	-71.13694	225 Kelton St #28 Allston 02134	2134	1750.0	1	1.0		30/11/2016
6604	42.34695	-71.13655	228 Kelton St #27 Allston 02134	2134	1725.0	1	1.0		30/11/2016
6605	42.346817	-71.13501	99 Brainerd Rd Boston 02134	2134	1695.0	1	1.0		30/11/2016
6606	42.350124	-71.13317	5 Spofford Rd Boston 02134	2134	1900.0	1	1.0		30/11/2016
6607	42.347637	-71.13584	5 Walbridge St Boston 02134	2134	1465.0		1.0		30/11/2016
6608	42.352898	-71.13594	15 Higgins St Boston 02134	2134	1450.0	1	1.0		30/11/2016
6609	42.351273	-71.14027	51 Gordon St Boston 02134	2134	1975.0	2	1.0		30/11/2016
6610	42.354385	-71.12957	8 Ashford St Boston 02134	2134	2200.0	2	1.0		30/11/2016
6611	42.359203	-71.12564	107 Hooker St Allston 02134	2134	1900.0	2	1.0		30/11/2016
6612	42.36174	-71.135475	5 Raymond St Allston 02134	2134	3700.0	4	2.5		30/11/2016
6613	42.35417	-71.132866	7 Harvard Ter Allston 02134	2134	2850.0	4	1.0		30/11/2016
6614	42.347412	-71.134766	85 Brainerd Rd #210 Allston 02134	2134	2700.0	2	2.0		30/11/2016
6615	42.34701	-71.139595	22 Boulevard Ter Boston 02134	2134	3600.0	4	2.0		30/11/2016
6616	42.347885	-71.1396	147 Kelton St #300E Boston 02134	2134	2500.0	2	2.0		30/11/2016
6617	42.353752	-71.14218	58 Saunders St #1A Boston 02134	2134	4200.0	5	2.0		30/11/2016
6618	42.353878	-71.13264	16 Harvard Ter #8 Allston 02134	2134	3600.0	3	2.0		30/11/2016
6619	42.352867	-71.13345	178 Brighton Ave Boston 02134	2134	2200.0	3	1.0	810	30/11/2016
6620	42.352867	-71.13345	178 Brighton Ave Boston 02134	2134	2200.0	3	1.0		30/11/2016
6621	42.34803	-71.1386	166 Kelton St #23B1 Allston 02134	2134	2400.0	3	1.0		30/11/2016
6622	42.34803	-71.1386	166 Kelton St #23A1 Allston 02134	2134	2400.0	3	1.0		30/11/2016
6623	42.34712	-71.1369	220 Kelton St #22016 Allston 02134	2134	1695.0	1	1.0		30/11/2016
6624	42.34695	-71.13655	228 Kelton St #26 Allston 02134	2134	1695.0	1	1.0		30/11/2016
6625	42.353073	-71.13116	153 Brighton Ave #A181 Allston 02134	2134	1425.0		1.0		30/11/2016
6626	42.352028	-71.1283	39 Chester St #3S1 Allston 02134	2134	3300.0	4	2.0		30/11/2016
6627	42.348885	-71.130974	24 Royce Rd #6 Allston 02134	2134	2195.0	2	1.0		30/11/2016
6628	42.359947	-71.131065	47 Easton St #33BA Allston 02134	2134	2700.0	3	1.5		30/11/2016
6629	42.359947	-71.131065	47 Easton St #AB11 Allston 02134	2134	2700.0	3	1.5		30/11/2016
6630	42.359947	-71.131065	47 Easton St #SJ1 Allston 02134	2134	2700.0	3	1.5		30/11/2016
6631	42.349648	-71.1335	1283 Commonwealth Ave #4 Allston 02134	2134	2700.0	3	1.0		30/11/2016
6632	42.349648	-71.1335	1283 Commonwealth Ave #A1 Boston 02134	2134	2700.0	3	1.0		30/11/2016
6633	42.34886	-71.132965	1284 Commonwealth Ave #3K Allston 02134	2134	3000.0	3	1.5		30/11/2016
6634	42.352398	-71.141945	10 Saunders St #1KN Allston 02134	2134	4795.0	7	2.0		30/11/2016
6635	42.35984	-71.13457	27 Holton St #C6 Boston 02134	2134	2400.0	3	1.0		30/11/2016
6636	42.35953	-71.13449	30 Holton St #C5 Boston 02134	2134	4600.0	5	3.0		30/11/2016
6637	42.359947	-71.131065	47 Easton St #UU0 Allston 02134	2134	2700.0	3	1.5		30/11/2016
6638	42.359947	-71.131065	47 Easton St #1KN Allston 02134	2134	2700.0	3	1.5		30/11/2016
6639	42.35441	-71.13609	453 Cambridge St #A7 Boston 02134	2134	2300.0	3	1.0		30/11/2016
6640	42.359943	-71.13093	45 Easton St #1 Allston 02134	2134	2700.0	3	1.5		30/11/2016
6641	42.35049	-71.13239	16 Glenville Ave #40 Boston 02134	2134	3300.0	4	1.0		30/11/2016
6642	42.347885	-71.1396	147 Kelton St #50A Boston 02134	2134	3100.0	2	2.0		30/11/2016
6643	42.353645	-71.13243	71 Harvard Ave Boston 02134	2134	1550.0	1	1.0		30/11/2016
6644	42.352867	-71.13345	178 Brighton Ave #40 Boston 02134	2134	2200.0	3	1.0		30/11/2016
6645	42.359135	-71.12584	103 Hooker St #UU2 Allston 02134	2134	1900.0	2	1.0		30/11/2016
6646	42.354515	-71.12543	60 Ashford St #4 Boston 02134	2134	2699.0	2	2.0	900	30/11/2016
6647	42.359554	-71.13194	75 Easton St #50 Boston 02134	2134	2800.0	3	1.0		30/11/2016
