PricePerSQM,Longitude,Latitude
42.4079747719,-71.07688,42.354603
43.0556602047,-71.07275,42.354225
58.6614747599,-71.08269,42.352413
37.3149055108,-71.071846,42.353256
51.256738339,-71.08277,42.35239
65.6336283609,-71.08269,42.352413
44.0341979367,-71.06624,42.35049
44.0341979367,-71.06624,42.35049
39.5732170999,-71.08277,42.35239
33.0605962286,-71.07922,42.343933
44.0341979367,-71.06624,42.35049
43.0556602047,-71.07674,42.346172
77.7393864808,-71.15861,42.352882
44.3220031519,-71.07005,42.34842
39.6565291359,-71.07005,42.34842
2.26064822557,-71.08007,42.34453
56.1595567888,-71.07939,42.3533
46.831445498,-71.07988,42.34956
35.4076152999,-71.083336,42.350967
40.8768054279,-71.08113,42.350224
74.8794090517,-71.07857,42.35411
67.6975789383,-71.07952,42.353264
37.6737026791,-71.07922,42.343933
54.588426331,-71.079704,42.350613
32.8897404342,-71.07484,42.345535
40.3646814419,-71.06624,42.35049
38.5706956001,-71.07396,42.35256
42.8499802993,-71.07705,42.352665
58.0407184132,-71.07606,42.354786
40.5852534717,-71.07992,42.352287
110.512474858,-71.0818,42.34876
49.1168939229,-71.06556,42.350937
46.6547401599,-71.08046,42.350403
34.9827239163,-71.07165,42.34564
28.7037734698,-71.078545,42.344902
35.2817215567,-71.07753,42.353424
35.8797168373,-71.079765,42.350983
31.3947522326,-71.07071,42.34686
38.3464473698,-71.07801,42.35367
260.417299625,-71.07865,42.351284
44.084293725,-71.08042,42.35302
45.7466389675,-71.07861,42.34639
42.8499802993,-71.07714,42.35264
42.8499802993,-71.07705,42.352665
42.8499802993,-71.07724,42.35261
57.0973882872,-71.07372,42.354836
104.69013269,-71.07328,42.34617
36.3489131344,-71.08146,42.350136
43.6775094924,-71.079094,42.35397
29.5334919217,-71.081215,42.3502
33.8294473037,-71.08138,42.350155
49.9054243282,-71.082596,42.349323
48.9268865963,-71.08329,42.35146
31.4793742063,-71.075356,42.34466
43.0556602047,-71.07295,42.354668
33.4877357148,-71.08007,42.34453
31.1455875324,-71.08427,42.351982
44.5403381428,-71.07242,42.34425
36.6669161674,-71.08137,42.35228
31.1997537715,-71.08411,42.352024
37.812347955,-71.07939,42.3533
32.2379255783,-71.075356,42.35498
41.4410729471,-71.075356,42.35498
71.7594336745,-71.07806,42.35239
44.5403381428,-71.07242,42.34425
43.0556602047,-71.07953,42.351177
50.3946931942,-71.08077,42.35152
35.7209570283,-71.07865,42.351284
34.455553941,-71.08046,42.350403
42.8499802993,-71.07724,42.35261
34.5982983788,-71.078896,42.351345
36.5136340959,-71.08222,42.35166
32.0195787343,-71.08279,42.351437
56.9287614587,-71.07392,42.348755
62.6902449108,-71.070435,42.345104
44.7141486265,-71.07404,42.347218
31.1997537715,-71.08411,42.352024
104.128531451,-71.07807,42.348785
31.1997537715,-71.08411,42.352024
33.3143170834,-71.1116,42.256462
56.4597808345,-71.07609,42.35109
52.7538410924,-71.07728,42.345623
43.0556602047,-71.0795,42.351055
43.8245112798,-71.07795,42.353683
60.2061648529,-71.07317,42.354984
43.7557522406,-71.079605,42.3441
31.1997537715,-71.08411,42.352024
35.7209570283,-71.077866,42.35162
68.8890563276,-71.07857,42.35411
35.1621225005,-71.07922,42.343933
134.54893814,-71.083824,42.35123
41.5449352853,-71.08375,42.350857
67.5882717602,-71.070206,42.351803
38.7084082062,-71.07515,42.352234
49.3003742802,-71.07931,42.35031
40.333171152,-71.07939,42.3533
31.1455875324,-71.08411,42.352024
78.3926586361,-71.15861,42.352882
52.831638549,-71.07991,42.34593
37.8813956709,-71.07404,42.354748
30.8565564801,-71.07224,42.353024
43.7376713512,-71.07901,42.353992
49.8539223423,-71.076904,42.34351
34.4445281638,-71.07543,42.354954
57.6507992572,-71.082954,42.345985
48.8588144062,-71.07987,42.352795
26.1774425101,-71.07395,42.34378
39.6919367512,-71.07113,42.34577
21.1175463448,-71.07807,42.35365
41.9476101259,-71.08358,42.352165
71.7594336745,-71.07806,42.35239
42.0684538217,-71.08295,42.352932
42.0771224728,-71.08347,42.34959
36.597311174,-71.075356,42.35498
42.8732209666,-71.08066,42.344357
42.1586672838,-71.08269,42.352413
93.2132849793,-71.083824,42.35123
36.8734699275,-71.07921,42.345913
239.833482234,-71.08046,42.35264
34.0857309954,-71.075356,42.35498
15.0933126179,-71.07543,42.354954
63.2245460319,-71.07991,42.34593
34.5982983788,-71.07224,42.353024
49.2064688054,-71.0766,42.35318
36.597311174,-71.06624,42.352276
65.3194844986,-71.08071,42.351624
33.8294473037,-71.0677,42.349434
34.5982983788,-71.07939,42.344044
33.3681366587,-71.07275,42.354225
20.8819951993,-71.07504,42.346386
34.4445281638,-71.076836,42.353615
49.6796079285,-71.0766,42.35318
29.2163408532,-71.07857,42.35411
31.5159674922,-71.069626,42.341045
29.6007663908,-71.07379,42.33629
38.8889834107,-71.071434,42.342403
28.1517778262,-71.06536,42.342495
33.3681366587,-71.07663,42.336563
47.8396224497,-71.08262,42.339584
38.0006853203,-71.07592,42.336357
20.182340721,-71.07653,42.33998
35.2235911203,-71.06472,42.34342
38.2716979598,-71.077156,42.343246
37.6360666125,-71.07315,42.337276
38.1263906953,-71.0807,42.34111
50.4558518024,-71.07992,42.34243
18.8368513396,-71.07896,42.32675
19.0290641083,-71.07896,42.32675
21.407646822,-71.09691,42.324947
24.7570046177,-71.097374,42.312897
25.326858944,-71.09761,42.31354
19.4689246466,-71.09191,42.324047
19.4578464387,-71.09715,42.312366
22.0505088302,-71.07547,42.325523
14.8334359603,-71.07547,42.325523
7.57460688787,-71.09872,42.313873
16.419531434,-71.0968,42.31769
19.1358489799,-71.098854,42.313885
30.2553287925,-71.09298,42.32775
26.2748129809,-71.07547,42.325523
19.7782184686,-71.08242,42.32387
19.4578464387,-71.09715,42.312366
65.6336283609,-71.07547,42.325523
43.0556602047,-71.082436,42.324196
6.53523413822,-71.0919,42.32302
25.1158017861,-71.08971,42.32359
22.660873792,-71.07898,42.321037
30.4977593117,-71.07025,42.329605
19.4578464387,-71.09715,42.312366
26.909787628,-71.07547,42.325523
20.6308371814,-71.091805,42.31935
20.6308371814,-71.091805,42.31935
34.4445281638,-71.091896,42.32951
24.7740901972,-71.09692,42.317554
5.58895589196,-71.08663,42.32236
21.407646822,-71.09691,42.324947
19.2212768771,-71.090454,42.32464
22.1801885903,-71.09585,42.318638
82.6548450702,-71.07547,42.325523
22.6042216075,-71.08851,42.33019
24.6032344027,-71.096436,42.32545
22.8832208774,-71.08123,42.31504
21.4902222135,-71.07996,42.319717
18.8998508424,-71.094444,42.315468
28.3286673392,-71.08283,42.333145
22.2966811774,-71.09651,42.312496
20.7854911333,-71.09585,42.318638
23.1838170333,-71.09483,42.326263
26.909787628,-71.092384,42.320423
28.2552770094,-71.09618,42.31816
23.1838170333,-71.09715,42.312366
22.161001576,-71.05945,42.357964
22.1314141239,-71.096504,42.325092
47.8396224497,-71.07547,42.325523
32.0248712267,-71.07622,42.323875
16.1458725768,-71.088234,42.329514
19.7338442605,-71.08096,42.31936
14.0621218008,-71.0793,42.319412
16.1458725768,-71.088234,42.329514
24.7570046177,-71.097374,42.312897
23.6806131126,-71.098335,42.331314
33.119738619,-71.1009,42.326984
39.9802559044,-71.08428,42.336666
27.1968253627,-71.10142,42.329258
43.0556602047,-71.10136,42.330566
40.9028771945,-71.103195,42.330723
11.972575004,-71.10387,42.331352
40.0948125116,-71.09996,42.32749
29.6007663908,-71.10983,42.331593
33.3681366587,-71.10094,42.332664
24.7182708325,-71.09829,42.3317
44.8912119836,-71.10291,42.333977
33.9063324112,-71.10985,42.33232
24.7570046177,-71.10366,42.331264
27.1968253627,-71.10142,42.329258
28.3035216485,-71.098335,42.331314
45.0127356686,-71.09766,42.331116
31.0957545923,-71.08428,42.336666
31.0957545923,-71.08428,42.336666
13.7998910913,-71.10111,42.330475
26.909787628,-71.10142,42.329258
24.6402874666,-71.10307,42.331535
28.6459029588,-71.08357,42.33572
36.6431150679,-71.10403,42.331085
40.1008599946,-71.10088,42.32667
27.5997821825,-71.10088,42.32667
27.5077829086,-71.09832,42.331398
33.119738619,-71.1009,42.326984
31.2153536484,-71.101906,42.332977
34.2488206174,-71.10318,42.330017
31.0957545923,-71.10262,42.327625
44.2785927669,-71.105095,42.33079
29.3561319578,-71.10224,42.33012
26.420518762,-71.098885,42.330948
55.9723582661,-71.08631,42.336235
17.7838596498,-71.084076,42.337116
24.2188088652,-71.104004,42.331936
25.8333961228,-71.10147,42.33033
35.239007608,-71.10318,42.330017
32.3119401161,-71.08387,42.336212
42.1769732618,-71.08384,42.336243
25.8333961228,-71.08365,42.335873
32.2917451535,-71.1023,42.333103
35.6037190154,-71.10525,42.331238
44.8496460466,-71.10846,42.331154
29.0916623005,-71.10525,42.331238
36.4317124809,-71.101425,42.328793
36.9048516041,-71.10931,42.33153
35.8797168373,-71.09762,42.329903
29.3561319578,-71.10288,42.333324
32.2917451535,-71.10288,42.333324
29.8077647571,-71.10129,42.327267
31.3947522326,-71.10443,42.330353
33.1887380745,-71.101425,42.328793
41.3996732738,-71.1087,42.330788
30.1389621433,-71.09951,42.331635
52.4740858745,-71.08628,42.33625
40.7895728255,-71.08347,42.33626
37.6737026791,-71.102,42.330063
32.2917451535,-71.101425,42.328793
46.1310645051,-71.09996,42.32749
31.5741508168,-71.10542,42.331978
40.7895728255,-71.08347,42.33626
29.4591359296,-71.08347,42.33626
28.3775942258,-71.09966,42.327938
30.3922307328,-71.098854,42.331764
37.6737026791,-71.09732,42.331947
28.1517778262,-71.09719,42.33203
25.8333961228,-71.10147,42.33033
33.9724893642,-71.10477,42.332264
30.4358977309,-71.09779,42.330833
32.2917451535,-71.10393,42.32772
32.7223017556,-71.10938,42.332706
32.2917451535,-71.08353,42.335705
26.909787628,-71.08379,42.33595
32.2917451535,-71.101906,42.332977
26.2844715704,-71.084366,42.335392
43.9167734088,-71.10026,42.32959
30.4977593117,-71.1008,42.327168
21.5278301024,-71.09321,42.311913
17.9398584186,-71.08253,42.3025
17.9398584186,-71.08262,42.302574
17.9398584186,-71.08253,42.3025
17.9398584186,-71.08253,42.3025
17.9398584186,-71.08253,42.3025
17.9398584186,-71.08253,42.3025
17.9398584186,-71.08262,42.302574
21.5278301024,-71.08448,42.29844
17.9398584186,-71.08253,42.3025
25.8333961228,-71.078384,42.304596
23.6806131126,-71.078384,42.304596
15.4731278861,-71.07411,42.300526
15.6973761163,-71.07638,42.309914
17.0428654977,-71.09316,42.311794
19.7338442605,-71.08262,42.302574
21.5278301024,-71.09019,42.317978
17.4913619582,-71.07806,42.297188
13.43390334,-71.08782,42.31096
14.1276385047,-71.08448,42.309296
14.3518867349,-71.077736,42.30793
26.4562518814,-71.080795,42.303314
20.5026953356,-71.08281,42.29884
17.2222640819,-71.0818,42.31514
12.9166980614,-71.0902,42.30944
16.6351414427,-71.07644,42.300697
26.4957908952,-71.09318,42.3117
26.4957908952,-71.09318,42.3117
17.6136791747,-71.047165,42.2898
19.5707546385,-71.0456,42.285854
22.5063678343,-71.06247,42.306812
15.0694810717,-71.049644,42.293804
19.9132428447,-71.05118,42.293144
19.3750470921,-71.051285,42.292816
21.0385612364,-71.057625,42.294296
15.0694810717,-71.049644,42.293804
29.7801649749,-71.05685,42.284344
21.0385612364,-71.057625,42.294296
22.7663177901,-71.05397,42.28553
21.0385612364,-71.057724,42.29462
17.2222640819,-71.04124,42.288982
19.9331760207,-71.05096,42.2905
19.5707546385,-71.07607,42.290882
19.7338442605,-71.06613,42.293747
14.6081704266,-71.06931,42.2993
18.2579900637,-71.06556,42.28967
26.5509904596,-71.057755,42.290302
15.9118744235,-71.0621,42.29118
20.6667168983,-71.08724,42.2843
17.9398584186,-71.05831,42.283398
17.9398584186,-71.06824,42.296963
15.7957027802,-71.07386,42.298637
24.6673053256,-71.05927,42.283672
21.5278301024,-71.06613,42.293747
2.04534839456,-71.08089,42.287525
28.9190517708,-71.0678,42.27208
17.387862775,-71.07154,42.28716
30.9462557721,-71.05445,42.32047
17.7604598345,-71.05819,42.32467
23.6333464198,-71.06279,42.314384
24.8915535559,-71.05066,42.312263
18.8368513396,-71.05536,42.320984
31.0254022063,-71.05821,42.323975
26.3117923473,-71.05652,42.319683
13.7778112655,-71.066765,42.30991
28.2517455412,-71.05058,42.30835
21.5278301024,-71.06223,42.315613
19.9901279522,-71.06103,42.316284
25.4419810301,-71.05835,42.31761
25.271800555,-71.05645,42.31927
20.5492923704,-71.06425,42.310436
19.2212768771,-71.06091,42.313694
23.3218159442,-71.05743,42.319798
22.7238206636,-71.05743,42.319798
35.8797168373,-71.069565,42.308357
20.3318395411,-71.05774,42.318947
15.9465408166,-71.05601,42.319702
28.2088808238,-71.058815,42.325226
21.4642323768,-71.05764,42.324516
27.4665418547,-71.058815,42.325226
23.14241736,-71.05634,42.319992
25.8333961228,-71.05384,42.314266
19.7338442605,-71.063095,42.313423
20.5492923704,-71.06425,42.310436
12.9166980614,-71.063576,42.31369
19.9526230217,-71.06501,42.314976
17.9398584186,-71.05119,42.312458
17.9398584186,-71.05616,42.32296
20.6998366369,-71.060135,42.320644
23.3218159442,-71.05847,42.31264
25.271800555,-71.05645,42.31927
31.1782367,-71.05652,42.32243
33.119738619,-71.06373,42.325188
14.9498820155,-71.06814,42.3086
24.7570046177,-71.05377,42.31342
30.5695187454,-71.05865,42.312458
20.857413248,-71.065315,42.314404
15.1961153664,-71.04594,42.309105
16.6351414427,-71.054565,42.31784
21.5278301024,-71.05527,42.315826
21.5278301024,-71.05527,42.315826
2.36829814107,-71.05614,42.317276
27.3990564939,-71.054855,42.316772
28.2088808238,-71.058815,42.325226
30.1389621433,-71.05791,42.325497
27.3990564939,-71.05791,42.325497
23.5491304675,-71.06141,42.313625
25.3821577626,-71.057625,42.317455
16.8634669135,-71.07731,42.316265
23.3218159442,-71.05572,42.316338
41.9792686996,-71.058525,42.325665
21.5278301024,-71.06397,42.319653
28.9280217001,-71.058815,42.325226
19.0438497059,-71.07519,42.315014
28.2552770094,-71.06137,42.31025
15.2488796558,-71.05475,42.31856
29.3561319578,-71.05791,42.325497
40.3646814419,-71.05819,42.32159
29.4591359296,-71.050514,42.31278
28.7037734698,-71.058235,42.310436
14.467627757,-71.05845,42.323196
26.8650126069,-71.05883,42.323414
19.8718431714,-71.06118,42.31339
16.1458725768,-71.058655,42.323265
19.9901279522,-71.06103,42.316284
26.909787628,-71.05883,42.323414
14.9925959641,-71.10538,42.270454
16.1458725768,-71.09201,42.26868
9.08586867945,-71.14145,42.341347
24.3982074493,-71.14145,42.341347
13.210259381,-71.097176,42.281498
16.1136452862,-71.09972,42.282463
41.9155570529,-71.05634,42.329605
26.012794707,-71.03361,42.33613
35.5971993819,-71.03856,42.33658
35.2273583493,-71.0559,42.34309
33.6372345349,-71.05634,42.329605
36.289770744,-71.051834,42.342278
25.6760055434,-71.051834,42.342278
35.2999115272,-71.05659,42.342697
31.3132074216,-71.05666,42.33202
28.7537800438,-71.049805,42.339874
25.0915587342,-71.05665,42.341522
40.3646814419,-71.042755,42.337868
20.6308371814,-71.04999,42.332363
22.809507172,-71.045074,42.33667
28.1517778262,-71.030754,42.33294
25.3720854778,-71.03075,42.3326
39.8663520414,-71.0509,42.334538
34.9827239163,-71.05053,42.340786
36.1707458267,-71.051834,42.342278
67.8126648224,-71.03527,42.336975
27.8067805489,-71.03663,42.333237
35.2817215567,-71.05053,42.340786
23.3218159442,-71.05633,42.331326
23.5706169004,-71.05634,42.341324
27.678638703,-71.03505,42.3322
42.9018899897,-71.042755,42.337868
23.4849055662,-71.02758,42.33597
22.125825383,-71.054924,42.330276
29.3561319578,-71.05455,42.335354
34.9827239163,-71.05053,42.340786
25.6006628244,-71.05528,42.33174
28.3742658662,-71.0493,42.340626
44.7116471357,-71.0493,42.340626
33.9354957279,-71.03906,42.331554
21.8660246164,-71.052025,42.33238
39.141509277,-71.04636,42.332016
38.4425537542,-71.05363,42.328835
24.9876599402,-71.0338,42.336384
24.8398039643,-71.0372,42.336765
25.8956906514,-71.04355,42.334476
33.5533511571,-71.04727,42.332256
49.4665213749,-71.034424,42.334644
36.0907739951,-71.04992,42.332333
27.6572817287,-71.02845,42.338024
40.3672965816,-71.042755,42.337868
40.3646814419,-71.042755,42.337868
40.3697683583,-71.042755,42.337868
32.2917451535,-71.04875,42.337276
22.8049047695,-71.04879,42.33277
21.5278301024,-71.0327,42.333813
41.2066862911,-71.05659,42.342697
34.4445281638,-71.04875,42.337276
29.6734955465,-71.05501,42.331856
40.4658460571,-71.04208,42.334488
25.0915587342,-71.05665,42.341522
34.0857309954,-71.03159,42.333313
25.6283691695,-71.031876,42.33221
25.4807969862,-71.03835,42.337765
29.2163408532,-71.0564,42.331432
30.6290265684,-71.0517,42.334175
41.3996732738,-71.04723,42.33169
25.0915587342,-71.05665,42.341522
26.420518762,-71.04846,42.33196
26.816674176,-71.02845,42.338024
19.9449014184,-71.054184,42.336246
27.5764349348,-71.04355,42.334476
24.2339550871,-71.051834,42.342278
30.6214824732,-71.051834,42.33776
39.2737441057,-71.05485,42.341953
38.4981065776,-71.05665,42.341522
29.8077647571,-71.04276,42.338142
29.6007663908,-71.04276,42.338142
40.5716798083,-71.04891,42.339725
32.5159933838,-71.05394,42.32911
29.8077647571,-71.030235,42.33279
44.2089368174,-71.05533,42.331738
41.5842186227,-71.048454,42.33171
26.012794707,-71.03358,42.33006
37.6580118409,-71.04883,42.33177
39.0191920605,-71.03764,42.337902
22.1096633484,-71.054276,42.33629
33.7512590588,-71.05659,42.342697
24.3982074493,-71.03806,42.330036
37.3149055108,-71.04118,42.335793
35.3671494539,-71.05566,42.330616
41.5842186227,-71.048454,42.33171
25.1158017861,-71.02822,42.335014
28.1517778262,-71.030754,42.33294
26.4957908952,-71.05552,42.32913
18.8079160841,-71.04436,42.33225
30.199360865,-71.05665,42.341522
35.8199173092,-71.028244,42.33678
34.9827239163,-71.05053,42.340786
36.1707458267,-71.051834,42.342278
36.1707458267,-71.051834,42.342278
23.6806131126,-71.03727,42.33594
34.4559185501,-71.051834,42.342278
29.2826957302,-71.039764,42.335934
31.3132074216,-71.05788,42.34234
38.4425537542,-71.05344,42.333645
25.6677974297,-71.03663,42.333237
33.3725937663,-71.051834,42.342278
26.012794707,-71.0439,42.332874
30.7380751721,-71.03459,42.332066
42.2868091296,-71.04118,42.330887
33.3725937663,-71.051834,42.342278
44.0341979367,-71.039696,42.332737
7.77177982035,-71.03023,42.337257
19.2004971183,-71.054276,42.33629
21.5278301024,-71.0317,42.33253
25.6006628244,-71.05528,42.33174
34.9827239163,-71.041306,42.332893
23.0731977667,-71.03523,42.335262
38.8889834107,-71.04455,42.336487
34.9827239163,-71.05053,42.340786
35.2817215567,-71.05053,42.340786
29.0625706382,-71.03347,42.332542
32.496517731,-71.051834,42.342278
31.0000753474,-71.02957,42.3381
36.1536078055,-71.05566,42.330616
29.6007663908,-71.0567,42.32919
26.3538853587,-71.04583,42.334675
25.3999044207,-71.03359,42.337982
20.7589790273,-71.0517,42.334175
29.9851919283,-71.04177,42.336823
27.678638703,-71.040726,42.33206
30.8239385557,-71.04126,42.33483
28.9764934078,-71.047165,42.338505
29.0625706382,-71.03347,42.332542
32.2917451535,-71.04875,42.337276
32.2917451535,-71.04875,42.337276
32.2917451535,-71.04875,42.337276
29.3561319578,-71.05363,42.328835
32.9065785957,-71.04765,42.338295
35.5209196689,-71.03898,42.335148
38.2716979598,-71.051025,42.337315
35.2817215567,-71.05053,42.340786
26.8223235295,-71.03749,42.330036
40.985676541,-71.05065,42.340828
32.8043125369,-71.0397,42.335957
30.9313610558,-71.05065,42.340828
27.9861791331,-71.04631,42.337826
40.9028771945,-71.04153,42.331482
14.9113513918,-71.03518,42.336
30.3183607275,-71.03726,42.336075
25.4419810301,-71.057144,42.330544
38.557307646,-71.03726,42.33637
21.5278301024,-71.02692,42.335445
23.3218159442,-71.03706,42.32999
28.7037734698,-71.03709,42.33129
51.4316760125,-71.04939,42.337563
33.1887380745,-71.027534,42.336796
30.3696174658,-71.05755,42.329044
24.2188088652,-71.04829,42.337456
29.2778489392,-71.05155,42.3343
3.44479729611,-71.03344,42.330997
29.2163408532,-71.0526,42.336308
31.7591556067,-71.0493,42.340626
14.9113513918,-71.03518,42.336
13.4070116296,-71.0339,42.33136
38.3664298854,-71.03726,42.33637
29.8077647571,-71.04769,42.332127
22.2222762347,-71.055016,42.330364
10.686197253,-71.03898,42.335148
30.1389621433,-71.03901,42.337112
23.4849055662,-71.05158,42.337856
35.6037190154,-71.049225,42.333317
39.3605848887,-71.055954,42.341602
29.8997640311,-71.03604,42.331623
28.9280217001,-71.03518,42.336
42.2114315733,-71.02688,42.333782
28.6539405298,-71.04836,42.339375
32.4074861756,-71.031715,42.332737
28.7037734698,-71.032005,42.332523
28.9280217001,-71.03518,42.336
14.9113513918,-71.03518,42.336
19.2004971183,-71.054276,42.33629
26.2321244139,-71.05351,42.330868
44.8496460466,-71.0493,42.340626
36.136000529,-71.04005,42.331654
33.6372345349,-71.047165,42.332104
32.8043125369,-71.03906,42.331554
38.2716979598,-71.05095,42.337204
35.4367573701,-71.03359,42.337982
26.909787628,-71.04856,42.340443
37.3747050388,-71.0493,42.340626
34.2488206174,-71.04905,42.338543
40.9028771945,-71.035126,42.3342
19.2212768771,-71.0254,42.3362
30.2312470026,-71.05665,42.341522
25.4807969862,-71.03835,42.337765
41.9792686996,-71.02816,42.3372
50.2316035722,-71.048775,42.339443
24.2188088652,-71.030174,42.33806
38.5737570094,-71.03893,42.336575
43.0556602047,-71.048775,42.338013
21.5278301024,-71.03007,42.336826
29.8997640311,-71.050575,42.33692
22.7238206636,-71.04972,42.33928
34.77572555,-71.031746,42.333416
26.909787628,-71.04798,42.331516
30.3183607275,-71.03726,42.336075
29.6007663908,-71.03077,42.33171
33.6372345349,-71.04897,42.33729
30.6290265684,-71.05156,42.334007
30.6465113845,-71.03512,42.332664
21.5278301024,-71.04983,42.337574
23.3218159442,-71.048416,42.336502
30.9462557721,-71.0327,42.33448
28.3775942258,-71.0567,42.32919
32.7683760783,-71.05665,42.341522
34.2488206174,-71.0567,42.3296
23.3218159442,-71.048416,42.336502
28.4474897781,-71.050575,42.33692
35.2817215567,-71.05053,42.340786
34.9827239163,-71.05053,42.340786
19.2004971183,-71.054276,42.33629
31.1731781721,-71.05659,42.342697
23.8899114608,-71.052025,42.33238
23.6208135845,-71.052025,42.33238
32.2263394197,-71.0493,42.340626
30.1389621433,-71.04724,42.332417
31.3132074216,-71.03607,42.33369
35.7166272153,-71.02806,42.337204
43.0556602047,-71.02806,42.337204
22.9630187759,-71.054306,42.33552
48.3988986114,-71.03478,42.334595
29.8997640311,-71.04631,42.337826
3.06802259185,-71.04016,42.336864
31.0685729886,-71.053406,42.335712
29.6007663908,-71.05665,42.341522
80.7293628839,-71.05653,42.342663
44.7233090155,-71.0493,42.340626
32.9881619049,-71.05087,42.340572
26.909787628,-71.05025,42.340054
20.9298348217,-71.05666,42.326675
22.125825383,-71.05666,42.326675
35.8797168373,-71.035164,42.334213
34.0857309954,-71.048615,42.336983
39.7436863428,-71.04654,42.332035
33.5498650946,-71.04795,42.333145
36.9048516041,-71.04972,42.33928
27.8595448384,-71.04892,42.33961
39.467688521,-71.04898,42.337185
34.4445281638,-71.05142,42.340057
32.2917451535,-71.03807,42.336315
30.1389621433,-71.05363,42.335278
26.1862209952,-71.050575,42.33692
45.8463048476,-71.0252,42.333984
31.2153536484,-71.041016,42.331863
38.2716979598,-71.04975,42.3393
28.7037734698,-71.04892,42.33961
49.5984320986,-71.0472,42.339077
32.2917451535,-71.04972,42.33928
41.5179580546,-71.0414,42.3363
27.3990564939,-71.0487,42.335815
29.3561319578,-71.04654,42.332035
25.1158017861,-71.04724,42.332417
32.740241614,-71.04897,42.33729
28.2994949702,-71.05455,42.335354
34.1475925762,-71.05645,42.339905
41.7487430316,-71.03698,42.33338
36.7415558005,-71.04846,42.332024
35.8797168373,-71.04875,42.337276
38.7500941843,-71.03347,42.332542
29.5351327624,-71.0517,42.334175
34.4445281638,-71.04875,42.337276
41.3290253672,-71.042175,42.334488
14.9113513918,-71.03518,42.336
14.5312853191,-71.05369,42.334293
47.3612262252,-71.03898,42.335148
31.3132074216,-71.05666,42.33202
24.4114303074,-71.035675,42.337074
36.7571712985,-71.0493,42.340626
27.8067805489,-71.04971,42.33542
43.354657845,-71.0493,42.340626
26.027499509,-71.044334,42.336697
23.8551630864,-71.052025,42.33238
46.0433628615,-71.04016,42.33749
29.9851919283,-71.04177,42.336823
35.830967222,-71.051186,42.336517
37.3615680599,-71.05757,42.329117
31.4561901039,-71.035675,42.337074
35.8797168373,-71.04875,42.337276
32.4391960447,-71.035675,42.337074
29.9898235613,-71.0536,42.334667
23.3218159442,-71.048515,42.336414
28.9797712916,-71.03966,42.33191
34.4445281638,-71.04875,42.337276
28.7037734698,-71.001434,42.39174
19.7739653496,-71.03622,42.37277
19.0438497059,-71.02184,42.38226
21.8609493303,-71.000885,42.388943
34.741968172,-71.12157,42.25861
21.4919503855,-71.0317,42.364513
35.099722993,-71.03932,42.37606
24.0605159968,-71.036896,42.366375
19.1358489799,-71.037796,42.374584
19.5707546385,-71.019936,42.382504
1.72239864805,-71.0074,42.387165
17.6136791747,-71.00145,42.385384
16.1458725768,-71.03206,42.37623
19.6057024147,-71.029335,42.37874
20.6308371814,-71.01908,42.382057
20.5492923704,-71.019936,42.382504
25.1158017861,-71.00681,42.38641
28.7037734698,-71.035286,42.367928
22.2966811774,-71.03464,42.37317
26.3549466459,-71.02895,42.377678
15.7870754084,-71.03853,42.36953
21.5278301024,-71.017265,42.381615
40.3646814419,-71.04358,42.370815
28.0064247413,-71.0401,42.3681
35.8797168373,-71.03894,42.3777
25.8333961228,-71.03435,42.37832
36.3456871858,-71.03932,42.37606
35.4854342347,-71.03894,42.3777
28.2916415872,-71.03932,42.37606
24.0605159968,-71.03897,42.37976
22.4248230233,-71.03861,42.369675
24.7075894388,-71.03243,42.3714
44.4011495861,-71.0317,42.364513
14.2237448891,-70.99963,42.382553
41.4994315226,-71.03456,42.366875
39.0455742053,-71.03533,42.367344
1.93769847906,-71.036606,42.379818
19.7739653496,-71.03622,42.37277
27.742049101,-71.03407,42.368595
20.1933153489,-71.03622,42.37277
32.6886791142,-71.03932,42.37606
26.012794707,-71.03469,42.373127
37.8191609906,-71.03888,42.376144
26.909787628,-71.04056,42.371857
38.8696932404,-71.038956,42.376175
20.8946586288,-71.03353,42.37006
18.7616376474,-71.04271,42.36857
8.81659708608,-71.035324,42.36788
27.5643500297,-71.03932,42.37606
24.0605159968,-71.03897,42.37976
26.4020557859,-71.03704,42.371178
13.454893814,-71.037605,42.379448
20.8946586288,-71.040054,42.37024
14.9925959641,-71.00058,42.388943
22.6132669142,-71.01138,42.386307
21.8866272707,-71.03442,42.377594
18.4648391393,-71.03715,42.3788
24.7570046177,-71.03243,42.3714
30.3346696897,-71.03881,42.376606
30.3346696897,-71.03881,42.376606
25.7334034694,-71.02895,42.377678
19.6780896731,-71.03718,42.36707
20.6308371814,-71.03482,42.378227
30.8108371733,-71.04104,42.366966
40.2831366309,-71.04214,42.370083
36.92711026,-71.04214,42.370083
41.2437345044,-71.04214,42.370083
25.1158017861,-71.03527,42.373383
26.735426153,-71.03243,42.3714
17.9398584186,-71.00599,42.387527
21.7166707173,-71.01169,42.38529
19.9132428447,-71.03803,42.37279
24.8066178534,-71.03243,42.3714
26.735426153,-71.032974,42.368553
25.8333961228,-71.034355,42.365044
23.6333464198,-71.038574,42.374577
27.7897978946,-71.03952,42.38245
33.0050807702,-71.03932,42.37606
18.3385219391,-71.03301,42.370514
22.2005747931,-71.031586,42.364506
20.6308371814,-71.01169,42.38529
