longitude,latitude,bathrooms,last_sold_price,zestimate_amount,prices,property_size,zip,zestimate_valuation_range_high,long,tax_year,zestimate_value_change,status,zestimate_percentile,bedrooms,zestimate_last_updated,zillow_id,address,lat,last_sold_date,tax_value,zillow,year_built,zestimate_valuationRange_low,graph_data_link,home_size,home_detail_link,home_type,property,map_this_home_link
-71.056663,42.332019,2,,812792,"859,000",,2127,902199,-71.0567485,,,Condo For Sale,0,2,11/12/2016,2096679822,"488 Dorchester Ave # 4C, Boston, MA",42.3322323,,,0,2016,715257,,1160,http://www.zillow.com/homedetails/488-Dorchester-Ave-4C-Boston-MA-02127/2096679822_zpid/,Condominium,0,http://www.zillow.com/homes/2096679822_zpid/
-71.14105,42.240682,2,,437925,"449,900",6969,2136,464201,-71.141043,2014,5952,House For Sale,0,3,11/12/2016,59129144,"11 Vallaro Rd, Boston, MA",42.240679,,283100,0,1935,402891,http://www.zillow.com/homedetails/11-Vallaro-Rd-Boston-MA-02136/59129144_zpid/#charts-and-data,1469,http://www.zillow.com/homedetails/11-Vallaro-Rd-Boston-MA-02136/59129144_zpid/,SingleFamily,0,http://www.zillow.com/homes/59129144_zpid/
-71.032201,42.367444,3,224500,783761,"933,000",2613,2128,830787,-71.032201,2015,51472,Apartment For Sale,0,6,11/12/2016,59121012,"300 Maverick St, Boston, MA",42.367444,12/07/2004,436100,0,1900,744573,http://www.zillow.com/homedetails/300-Maverick-St-Boston-MA-02128/59121012_zpid/#charts-and-data,3264,http://www.zillow.com/homedetails/300-Maverick-St-Boston-MA-02128/59121012_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59121012_zpid/
-71.137679,42.234191,,,,"269,000",7405,2136,,-71.137679,2015,,Lot/Land For Sale,0,,12/31/1969,59129400,"4 Lakeside Ave, Boston, MA",42.234191,,39500,0,,,http://www.zillow.com/homedetails/4-Lakeside-Ave-Boston-MA-02136/59129400_zpid/#charts-and-data,,http://www.zillow.com/homedetails/4-Lakeside-Ave-Boston-MA-02136/59129400_zpid/,VacantResidentialLand,0,http://www.zillow.com/homes/59129400_zpid/
-71.108759,42.267155,2,83000,380725,"420,000",3920,2126,399761,-71.1087601,2015,32101,House For Sale,0,2,11/12/2016,59213017,"14 Roseglen Rd, Hyde Park, MA",42.2671542,01/26/1993,214300,0,1950,354074,http://www.zillow.com/homedetails/14-Roseglen-Rd-Hyde-Park-MA-02136/59213017_zpid/#charts-and-data,1047,http://www.zillow.com/homedetails/14-Roseglen-Rd-Hyde-Park-MA-02136/59213017_zpid/,SingleFamily,0,http://www.zillow.com/homes/59213017_zpid/
-71.048806,42.338717,1,,748805,"775,000",,2127,861126,-71.0542787,,,New Construction,0,1,11/12/2016,2096542112,"45 W 3rd St # 221, Boston, MA",42.342376,,,0,,539140,,870,http://www.zillow.com/homedetails/45-W-3rd-St-221-Boston-MA-02127/2096542112_zpid/,Condominium,0,http://www.zillow.com/homes/2096542112_zpid/
-71.137878,42.234138,,,,"399,900",42688,2136,,-71.1387595,,,Lot/Land For Sale,0,,12/31/1969,2096603862,"0 Lakeside Ave, Boston, MA",42.2333722,,,0,,,,,http://www.zillow.com/homedetails/0-Lakeside-Ave-Boston-MA-02136/2096603862_zpid/,VacantResidentialLand,0,http://www.zillow.com/homes/2096603862_zpid/
-71.033445,42.378699,3,415000,659086,"820,000",2482,2128,692040,-71.033445,2014,4526,For Sale by Owner,0,6,11/12/2016,59124071,"168 Princeton St, Boston, MA",42.378699,08/21/2013,301600,0,1890,606359,http://www.zillow.com/homedetails/168-Princeton-St-Boston-MA-02128/59124071_zpid/#charts-and-data,3234,http://www.zillow.com/homedetails/168-Princeton-St-Boston-MA-02128/59124071_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59124071_zpid/
-71.092964,42.286281,,,,"270,000",10018,2124,,-71.0914728,,,Lot/Land For Sale,0,,12/31/1969,2096685327,"4 & 8 Havelock St, Boston, MA",42.2860148,,,0,,,,,http://www.zillow.com/homedetails/4-&-8-Havelock-St-Boston-MA-02124/2096685327_zpid/,VacantResidentialLand,0,http://www.zillow.com/homes/2096685327_zpid/
-71.03884,42.36836,1,,494325,"349,900",1300,2128,523985,-71.0373369,,,Coming Soon,0,2,11/12/2016,2096807385,"285 Sumner St # 1, East Boston, MA",42.3676,,,0,,469609,,,http://www.zillow.com/homedetails/285-Sumner-St-1-East-Boston-MA-02128/2096807385_zpid/,Condominium,0,http://www.zillow.com/homes/2096807385_zpid/
-71.076185,42.341573,1,109673,337601,"298,000",320,2118,381489,-71.0763005,2015,-15119,Condo For Sale,0,0,11/12/2016,59183445,"673 Tremont St APT 7, Boston, MA",42.3417357,03/23/2016,195400,0,1865,310593,http://www.zillow.com/homedetails/673-Tremont-St-APT-7-Boston-MA-02118/59183445_zpid/#charts-and-data,320,http://www.zillow.com/homedetails/673-Tremont-St-APT-7-Boston-MA-02118/59183445_zpid/,Condominium,0,http://www.zillow.com/homes/59183445_zpid/
-71.110221,42.317707,1,265000,371113,"259,000",741,2130,389669,-71.1099901,2014,2675,Condo For Sale,0,1,11/12/2016,59132204,"15 Adelaide St UNIT 4, Boston, MA",42.3177387,09/28/2006,228500,0,1905,352557,http://www.zillow.com/homedetails/15-Adelaide-St-UNIT-4-Boston-MA-02130/59132204_zpid/#charts-and-data,741,http://www.zillow.com/homedetails/15-Adelaide-St-UNIT-4-Boston-MA-02130/59132204_zpid/,Condominium,0,http://www.zillow.com/homes/59132204_zpid/
-71.080889,42.341354,1,224000,559513,"440,000",519,2118,587489,-71.0809434,2014,4865,Condo For Sale,0,1,11/12/2016,59183022,"549 Columbus Ave APT 5, Boston, MA",42.3415573,09/19/2000,323900,0,1899,520347,http://www.zillow.com/homedetails/549-Columbus-Ave-APT-5-Boston-MA-02118/59183022_zpid/#charts-and-data,519,http://www.zillow.com/homedetails/549-Columbus-Ave-APT-5-Boston-MA-02118/59183022_zpid/,Condominium,0,http://www.zillow.com/homes/59183022_zpid/
-71.08039,42.310062,2,219000,257661,"171,186",689,2121,304040,-71.08039,2014,-1775,Condo For Sale,0,2,11/12/2016,71497287,"55 Devon St APT 6, Dorchester, MA",42.3100639,10/27/2005,147700,0,1920,200976,http://www.zillow.com/homedetails/55-Devon-St-APT-6-Dorchester-MA-02121/71497287_zpid/#charts-and-data,689,http://www.zillow.com/homedetails/55-Devon-St-APT-6-Dorchester-MA-02121/71497287_zpid/,Condominium,0,http://www.zillow.com/homes/71497287_zpid/
-71.104744,42.264723,1,215000,340880,"213,100",4356,2136,357924,-71.104749,2015,-332,House For Sale,0,3,11/12/2016,59140500,"15 Rosemont St, Boston, MA",42.2647212,07/06/2001,201000,0,1955,306792,http://www.zillow.com/homedetails/15-Rosemont-St-Boston-MA-02126/59140500_zpid/#charts-and-data,1210,http://www.zillow.com/homedetails/15-Rosemont-St-Boston-MA-02126/59140500_zpid/,SingleFamily,0,http://www.zillow.com/homes/59140500_zpid/
-71.071842,42.337664,1,,338624,"240,000",997,2118,474074,-71.072035,2015,-23216,Condo For Sale,0,0,11/12/2016,81856755,"735 Harrison Ave APT W102, Boston, MA",42.3378023,,252000,0,2006,277672,http://www.zillow.com/homedetails/735-Harrison-Ave-APT-W102-Boston-MA-02118/81856755_zpid/#charts-and-data,997,http://www.zillow.com/homedetails/735-Harrison-Ave-APT-W102-Boston-MA-02118/81856755_zpid/,Condominium,0,http://www.zillow.com/homes/81856755_zpid/
-71.006843,42.386686,1,,320444,"187,900",567,2128,346080,-71.0066833,,,For Sale by Owner,0,1,11/12/2016,2096773120,"997 Saratoga St, Boston, MA",42.3865966,,,0,1910,285195,,567,http://www.zillow.com/homedetails/997-Saratoga-St-Boston-MA-02128/2096773120_zpid/,SingleFamily,0,http://www.zillow.com/homes/2096773120_zpid/
-71.033201,42.378015,1,535000,548999,"339,900",2613,2128,636839,-71.0331999,2014,-79092,Coming Soon,0,3,11/12/2016,59124220,"230 Saratoga St, Boston, MA",42.378014,09/04/2015,279200,0,1910,461159,http://www.zillow.com/homedetails/230-Saratoga-St-Boston-MA-02128/59124220_zpid/#charts-and-data,1200,http://www.zillow.com/homedetails/230-Saratoga-St-Boston-MA-02128/59124220_zpid/,Condominium,0,http://www.zillow.com/homes/59124220_zpid/
-71.108984,42.3228,2,377000,373358,"329,000",710,2130,392026,-71.108972,2014,,Condo For Sale,0,2,11/12/2016,81860486,"11 Mark St UNIT 1, Boston, MA",42.322829,11/07/2016,239900,0,1896,347223,http://www.zillow.com/homedetails/11-Mark-St-UNIT-1-Boston-MA-02130/81860486_zpid/#charts-and-data,710,http://www.zillow.com/homedetails/11-Mark-St-UNIT-1-Boston-MA-02130/81860486_zpid/,Condominium,0,http://www.zillow.com/homes/81860486_zpid/
-71.074113,42.354352,4,4800000,8004774,-1,2128,2116,8405013,-71.074113,2014,-143801,Foreclosed,0,3,11/12/2016,59172539,"37 Marlborough St, Boston, MA",42.354352,06/06/2002,4957500,0,1890,2401432,http://www.zillow.com/homedetails/37-Marlborough-St-Boston-MA-02116/59172539_zpid/#charts-and-data,6086,http://www.zillow.com/homedetails/37-Marlborough-St-Boston-MA-02116/59172539_zpid/,SingleFamily,0,http://www.zillow.com/homes/59172539_zpid/
-71.052685,42.294259,1,110000,392963,"299,900",6500,2122,416541,-71.052713,2014,-4957,Condo For Sale,0,3,11/12/2016,82233318,"167 King St UNIT 3, Dorchester, MA",42.294123,06/18/2008,202300,0,1900,361526,http://www.zillow.com/homedetails/167-King-St-UNIT-3-Dorchester-MA-02122/82233318_zpid/#charts-and-data,985,http://www.zillow.com/homedetails/167-King-St-UNIT-3-Dorchester-MA-02122/82233318_zpid/,Condominium,0,http://www.zillow.com/homes/82233318_zpid/
-71.118672,42.282728,2,280000,346039,"300,000",2055,2131,377183,-71.1186921,2014,16663,House For Sale,0,3,11/12/2016,59146687,"518 Hyde Park Ave, Boston, MA",42.2827269,11/09/2005,190000,0,1900,304514,http://www.zillow.com/homedetails/518-Hyde-Park-Ave-Boston-MA-02131/59146687_zpid/#charts-and-data,900,http://www.zillow.com/homedetails/518-Hyde-Park-Ave-Boston-MA-02131/59146687_zpid/,SingleFamily,0,http://www.zillow.com/homes/59146687_zpid/
-71.132006,42.271101,1,,473145,"380,000",,2136,515728,-71.1306133,,,House For Sale,0,3,11/12/2016,2097095800,"367 Poplar St, Boston, MA",42.2675216,,,0,1942,440025,,1300,http://www.zillow.com/homedetails/367-Poplar-St-Boston-MA-02131/2097095800_zpid/,SingleFamily,0,http://www.zillow.com/homes/2097095800_zpid/
-71.089266,42.287797,2,90000,258371,"200,000",1742,2124,276457,-71.0892662,2014,54,Townhouse For Sale,0,3,11/12/2016,59102136,"23 Ashton St, Dorchester Center, MA",42.2877949,02/11/1992,172700,0,1991,235118,http://www.zillow.com/homedetails/23-Ashton-St-Dorchester-Center-MA-02124/59102136_zpid/#charts-and-data,1356,http://www.zillow.com/homedetails/23-Ashton-St-Dorchester-Center-MA-02124/59102136_zpid/,Townhouse,0,http://www.zillow.com/homes/59102136_zpid/
-71.059433,42.29911,1,309000,309134,"195,000",871,2122,333865,-71.059433,2014,2668,Condo For Sale,0,3,11/12/2016,71496747,"117 Park St UNIT 1, Dorchester, MA",42.299112,09/01/2005,170200,0,1905,272038,http://www.zillow.com/homedetails/117-Park-St-UNIT-1-Dorchester-MA-02122/71496747_zpid/#charts-and-data,856,http://www.zillow.com/homedetails/117-Park-St-UNIT-1-Dorchester-MA-02122/71496747_zpid/,Condominium,0,http://www.zillow.com/homes/71496747_zpid/
-71.144973,42.342258,2,355000,587146,"489,000",1300,2135,634118,-71.1449441,2014,-2917,Condo For Sale,0,4,11/12/2016,59092347,"1661 Commonwealth Ave APT 1, Boston, MA",42.3422595,09/02/2004,301600,0,1890,487331,http://www.zillow.com/homedetails/1661-Commonwealth-Ave-APT-1-Boston-MA-02135/59092347_zpid/#charts-and-data,1300,http://www.zillow.com/homedetails/1661-Commonwealth-Ave-APT-1-Boston-MA-02135/59092347_zpid/,Condominium,0,http://www.zillow.com/homes/59092347_zpid/
-71.075984,42.345183,1,,692939,"685,000",,2116,755304,-71.0757449,,-35581,Condo For Sale,0,2,11/12/2016,2112209103,"370 Columbus Ave # C, Boston, MA",42.3451399,,,0,1870,630574,,918,http://www.zillow.com/homedetails/370-Columbus-Ave-C-Boston-MA-02116/2112209103_zpid/,Condominium,0,http://www.zillow.com/homes/2112209103_zpid/
-71.11264,42.29002,1,,484724,"419,000",,2130,533196,-71.1131124,,,House For Sale,0,2,11/12/2016,2096905014,"6 Wayburn Rd, Jamaica Plain, MA",42.2903755,,,0,1938,450793,,849,http://www.zillow.com/homedetails/6-Wayburn-Rd-Jamaica-Plain-MA-02130/2096905014_zpid/,SingleFamily,0,http://www.zillow.com/homes/2096905014_zpid/
-71.070992,42.282314,1,340000,310788,"191,900",435,2124,326327,-71.07099,2015,39043,Condo For Sale,0,2,11/12/2016,87797429,"111 Fuller St APT 1, Dorchester Center, MA",42.282314,11/06/2007,182900,0,1910,264170,http://www.zillow.com/homedetails/111-Fuller-St-APT-1-Dorchester-Center-MA-02124/87797429_zpid/#charts-and-data,965,http://www.zillow.com/homedetails/111-Fuller-St-APT-1-Dorchester-Center-MA-02124/87797429_zpid/,Condominium,0,http://www.zillow.com/homes/87797429_zpid/
-71.05419,42.35856,,,,"145,000",,2110,,-71.0528044,,,Lot/Land For Sale,0,,12/31/1969,2097009641,"80 Broad St # PS, Boston, MA",42.3577317,,,0,,,,,http://www.zillow.com/homedetails/80-Broad-St-PS-Boston-MA-02110/2097009641_zpid/,VacantResidentialLand,0,http://www.zillow.com/homes/2097009641_zpid/
-71.057221,42.341492,1,340400,679910,"541,119",970,2127,713905,-71.0574969,2014,13527,Condo For Sale,0,2,11/12/2016,87794251,"141 Dorchester Ave UNIT 514, Boston, MA",42.3419516,04/22/2008,434500,0,2006,639115,http://www.zillow.com/homedetails/141-Dorchester-Ave-UNIT-514-Boston-MA-02127/87794251_zpid/#charts-and-data,970,http://www.zillow.com/homedetails/141-Dorchester-Ave-UNIT-514-Boston-MA-02127/87794251_zpid/,Condominium,0,http://www.zillow.com/homes/87794251_zpid/
-71.077195,42.353314,1,360000,428132,"429,000",370,2116,449539,-71.077498,2014,8640,Condo For Sale,0,0,11/12/2016,59171186,"119 Marlborough St APT 1, Boston, MA",42.3532103,08/24/2015,234400,0,1880,406725,http://www.zillow.com/homedetails/119-Marlborough-St-APT-1-Boston-MA-02116/59171186_zpid/#charts-and-data,370,http://www.zillow.com/homedetails/119-Marlborough-St-APT-1-Boston-MA-02116/59171186_zpid/,Condominium,0,http://www.zillow.com/homes/59171186_zpid/
-71.113235,42.296607,1,301000,420403,"369,000",100000000,2130,441423,-71.1132302,2015,,Condo For Sale,0,3,11/12/2016,67096266,"37 Wachusett St # 3, Boston, MA",42.2965962,09/10/2004,298600,0,1905,399383,http://www.zillow.com/homedetails/37-Wachusett-St-3-Boston-MA-02130/67096266_zpid/#charts-and-data,894,http://www.zillow.com/homedetails/37-Wachusett-St-3-Boston-MA-02130/67096266_zpid/,Condominium,0,http://www.zillow.com/homes/67096266_zpid/
-71.053066,42.361807,1,745900,915473,"829,500",1106,2109,961247,-71.0528959,2014,-1580,Condo For Sale,0,2,11/12/2016,59177765,"102 Commercial St APT 3, Boston, MA",42.3616862,10/31/2014,555900,0,1880,869699,http://www.zillow.com/homedetails/102-Commercial-St-APT-3-Boston-MA-02109/59177765_zpid/#charts-and-data,1106,http://www.zillow.com/homedetails/102-Commercial-St-APT-3-Boston-MA-02109/59177765_zpid/,Condominium,0,http://www.zillow.com/homes/59177765_zpid/
-71.059318,42.366518,1,515000,663994,"599,000",976,2114,710474,-71.0592256,2015,-11844,Condo For Sale,0,1,11/12/2016,63710744,"234 Causeway St APT 712, Boston, MA",42.3666816,05/29/2009,461672,0,1899,624154,http://www.zillow.com/homedetails/234-Causeway-St-APT-712-Boston-MA-02114/63710744_zpid/#charts-and-data,976,http://www.zillow.com/homedetails/234-Causeway-St-APT-712-Boston-MA-02114/63710744_zpid/,Condominium,0,http://www.zillow.com/homes/63710744_zpid/
-71.077606,42.350734,1,,557251,"550,000",531,2116,585114,-71.0773976,,1162,Condo For Sale,0,1,11/12/2016,2114874765,"271 Dartmouth St APT 4J, Boston, MA",42.350652,,,0,1885,523816,,531,http://www.zillow.com/homedetails/271-Dartmouth-St-APT-4J-Boston-MA-02116/2114874765_zpid/,Condominium,0,http://www.zillow.com/homes/2114874765_zpid/
-71.079277,42.346075,1,,574264,"495,000",,2116,614462,-71.0789662,,,Condo For Sale,0,1,11/12/2016,2097249707,"40 Saint Botolph St APT B3, Boston, MA",42.346306,,,0,1925,522580,,634,http://www.zillow.com/homedetails/40-Saint-Botolph-St-APT-B3-Boston-MA-02116/2097249707_zpid/,Condominium,0,http://www.zillow.com/homes/2097249707_zpid/
-71.0711,42.356911,6,2087500,9711769,"9,600,000",1496,2108,10197357,-71.0710938,2014,28946,House For Sale,0,4,11/12/2016,59172817,"77 Chestnut St, Boston, MA",42.3569083,09/13/1999,3730400,0,2001,1942354,http://www.zillow.com/homedetails/77-Chestnut-St-Boston-MA-02108/59172817_zpid/#charts-and-data,6550,http://www.zillow.com/homedetails/77-Chestnut-St-Boston-MA-02108/59172817_zpid/,SingleFamily,0,http://www.zillow.com/homes/59172817_zpid/
-71.081354,42.285346,3,110000,568783,"499,000",9583,2124,927116,-71.081354,2015,-837,House For Sale,0,4,11/12/2016,59109545,"2 Rock Ave, Dorchester Center, MA",42.2853459,11/19/2015,247200,0,1885,386772,http://www.zillow.com/homedetails/2-Rock-Ave-Dorchester-Center-MA-02124/59109545_zpid/#charts-and-data,2200,http://www.zillow.com/homedetails/2-Rock-Ave-Dorchester-Center-MA-02124/59109545_zpid/,SingleFamily,0,http://www.zillow.com/homes/59109545_zpid/
-71.081215,42.340092,1,244000,571551,"549,900",,2118,600129,-71.0811805,2014,-20158,Condo For Sale,0,1,11/12/2016,59163084,"463 Massachusetts Ave APT 3, Boston, MA",42.3400413,05/21/1999,391300,0,1899,542973,http://www.zillow.com/homedetails/463-Massachusetts-Ave-APT-3-Boston-MA-02118/59163084_zpid/#charts-and-data,786,http://www.zillow.com/homedetails/463-Massachusetts-Ave-APT-3-Boston-MA-02118/59163084_zpid/,Condominium,0,http://www.zillow.com/homes/59163084_zpid/
-71.137237,42.293149,1,103250,371743,"289,000",2613,2131,390330,-71.1372451,2015,1154,House For Sale,0,2,11/12/2016,59141962,"120 Ardale St, Boston, MA",42.2931312,12/20/1991,239900,0,1937,349438,http://www.zillow.com/homedetails/120-Ardale-St-Boston-MA-02131/59141962_zpid/#charts-and-data,816,http://www.zillow.com/homedetails/120-Ardale-St-Boston-MA-02131/59141962_zpid/,SingleFamily,0,http://www.zillow.com/homes/59141962_zpid/
-71.107972,42.328263,2,,395454,"343,333",,2120,423136,-71.1082722,,13001,Condo For Sale,0,2,11/12/2016,2098487394,"15 Ellingwood St # 42, Boston, MA",42.3283817,,,0,1989,351954,,1289,http://www.zillow.com/homedetails/15-Ellingwood-St-42-Boston-MA-02120/2098487394_zpid/,Condominium,0,http://www.zillow.com/homes/2098487394_zpid/
-71.113105,42.270816,2,180000,256450,"189,000",,2136,287224,-71.1131568,,-5158,Townhouse For Sale,0,2,11/12/2016,2099615299,"33 Victoria Heights Rd, Boston, MA",42.2706706,05/12/2016,,0,1987,200031,,1155,http://www.zillow.com/homedetails/33-Victoria-Heights-Rd-Boston-MA-02136/2099615299_zpid/,Townhouse,0,http://www.zillow.com/homes/2099615299_zpid/
-71.075606,42.327115,1,105000,315243,"274,500",5338,2119,337310,-71.0756287,2014,3357,Condo For Sale,0,3,11/12/2016,71505075,"235 Eustis St UNIT 2, Roxbury, MA",42.3271119,07/29/2008,187800,0,2004,290024,http://www.zillow.com/homedetails/235-Eustis-St-UNIT-2-Roxbury-MA-02119/71505075_zpid/#charts-and-data,778,http://www.zillow.com/homedetails/235-Eustis-St-UNIT-2-Roxbury-MA-02119/71505075_zpid/,Condominium,0,http://www.zillow.com/homes/71505075_zpid/
-71.079368,42.311103,1,,321407,"289,000",,2121,340691,-71.0793846,,,Condo For Sale,0,4,11/12/2016,2096717546,"49 Intervale St # 1, Boston, MA",42.3111045,,,0,1905,298909,,1200,http://www.zillow.com/homedetails/49-Intervale-St-1-Boston-MA-02121/2096717546_zpid/,Condominium,0,http://www.zillow.com/homes/2096717546_zpid/
-71.029483,42.337937,2,,559680,"549,997",,2127,598858,-71.0295204,2014,27864,Condo For Sale,0,2,11/12/2016,87796296,"9 O St UNIT 2, South Boston, MA",42.3379265,,322100,0,1890,520502,http://www.zillow.com/homedetails/9-O-St-UNIT-2-South-Boston-MA-02127/87796296_zpid/#charts-and-data,766,http://www.zillow.com/homedetails/9-O-St-UNIT-2-South-Boston-MA-02127/87796296_zpid/,Condominium,0,http://www.zillow.com/homes/87796296_zpid/
-71.073368,42.280639,3,,460001,"399,000",1842,2124,483001,-71.0733048,,,For Sale by Owner,0,3,11/12/2016,2097243242,"56 Fairmount St, Boston, MA",42.2806741,,,0,2007,437001,,1144,http://www.zillow.com/homedetails/56-Fairmount-St-Boston-MA-02124/2097243242_zpid/,SingleFamily,0,http://www.zillow.com/homes/2097243242_zpid/
-71.064735,42.357872,7,,7619122,"12,950,000",2613,2108,8000078,-71.0647326,,-223657,House For Sale,0,6,11/12/2016,2102432900,"6 Mount Vernon Pl, Boston, MA",42.3578652,,,0,1830,685721,,7500,http://www.zillow.com/homedetails/6-Mount-Vernon-Pl-Boston-MA-02108/2102432900_zpid/,SingleFamily,0,http://www.zillow.com/homes/2102432900_zpid/
-71.086785,42.350724,1,645000,888998,"949,000",885,2115,960118,-71.0868505,2014,-1943,Condo For Sale,0,2,11/12/2016,59169063,"363 Marlborough St APT 9, Boston, MA",42.3508227,11/29/2010,652500,0,1880,826768,http://www.zillow.com/homedetails/363-Marlborough-St-APT-9-Boston-MA-02115/59169063_zpid/#charts-and-data,885,http://www.zillow.com/homedetails/363-Marlborough-St-APT-9-Boston-MA-02115/59169063_zpid/,Condominium,0,http://www.zillow.com/homes/59169063_zpid/
-71.079818,42.344997,1,574000,733632,"695,000",770,2116,770314,-71.0800177,2014,2904,Condo For Sale,0,2,11/12/2016,59179239,"19 Follen St APT 4, Boston, MA",42.3451668,08/20/2012,509300,0,1890,696950,http://www.zillow.com/homedetails/19-Follen-St-APT-4-Boston-MA-02116/59179239_zpid/#charts-and-data,770,http://www.zillow.com/homedetails/19-Follen-St-APT-4-Boston-MA-02116/59179239_zpid/,Condominium,0,http://www.zillow.com/homes/59179239_zpid/
-71.079406,42.337509,1,315000,450603,"379,000",1393,2118,477639,-71.0791392,2014,2405,Condo For Sale,0,2,11/12/2016,59184431,"177 Northampton St APT 1, Boston, MA",42.3372636,10/17/2012,332500,0,1905,410049,http://www.zillow.com/homedetails/177-Northampton-St-APT-1-Boston-MA-02118/59184431_zpid/#charts-and-data,634,http://www.zillow.com/homedetails/177-Northampton-St-APT-1-Boston-MA-02118/59184431_zpid/,Condominium,0,http://www.zillow.com/homes/59184431_zpid/
-71.056779,42.365031,1,415000,579867,"549,000",710,2113,608860,-71.0567253,2014,8935,Condo For Sale,0,2,11/12/2016,59212065,"62 N Margin St APT 2, Boston, MA",42.3649258,06/08/2007,396800,0,1910,550874,http://www.zillow.com/homedetails/62-N-Margin-St-APT-2-Boston-MA-02113/59212065_zpid/#charts-and-data,710,http://www.zillow.com/homedetails/62-N-Margin-St-APT-2-Boston-MA-02113/59212065_zpid/,Condominium,0,http://www.zillow.com/homes/59212065_zpid/
-71.070075,42.356893,1,332000,632252,"1,850,000",999,2108,720767,-71.067244,2015,5529,House For Sale,0,0,11/12/2016,59172636,"21 Chestnut St, Boston, MA",42.3577722,10/06/2005,370800,0,1900,556382,http://www.zillow.com/homedetails/82-Chestnut-St-APT-21-Boston-MA-02108/59172636_zpid/#charts-and-data,413,http://www.zillow.com/homedetails/82-Chestnut-St-APT-21-Boston-MA-02108/59172636_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59172636_zpid/
-71.066396,42.35965,2,518000,711935,"764,999",835,2114,754651,-71.0663769,2014,7701,Condo For Sale,0,2,11/12/2016,59174150,"47 Irving St UNIT B, Boston, MA",42.3595697,09/01/2011,430100,0,1920,662100,http://www.zillow.com/homedetails/47-Irving-St-UNIT-B-Boston-MA-02114/59174150_zpid/#charts-and-data,835,http://www.zillow.com/homedetails/47-Irving-St-UNIT-B-Boston-MA-02114/59174150_zpid/,Condominium,0,http://www.zillow.com/homes/59174150_zpid/
-71.066648,42.357908,5,3450000,7218466,"6,995,000",1742,2108,7579389,-71.0666389,2014,86184,House For Sale,0,4,11/12/2016,59174916,"9 Chestnut St, Boston, MA",42.357909,06/05/2012,3916800,0,1824,3681418,http://www.zillow.com/homedetails/9-Chestnut-St-Boston-MA-02108/59174916_zpid/#charts-and-data,5141,http://www.zillow.com/homedetails/9-Chestnut-St-Boston-MA-02108/59174916_zpid/,SingleFamily,0,http://www.zillow.com/homes/59174916_zpid/
-71.077756,42.353736,7,675000,8206633,"7,250,000",2016,2116,8616965,-71.0777478,2015,-150081,House For Sale,0,6,11/12/2016,59171142,"225 Beacon St, Boston, MA",42.353736,01/31/1989,4506360,0,1890,2626122,http://www.zillow.com/homedetails/225-Beacon-St-Boston-MA-02116/59171142_zpid/#charts-and-data,6741,http://www.zillow.com/homedetails/225-Beacon-St-Boston-MA-02116/59171142_zpid/,SingleFamily,0,http://www.zillow.com/homes/59171142_zpid/
-71.065523,42.357118,1,562500,843794,"849,000",770,2136,885984,-71.115859,2014,-1517,Condo For Sale,0,1,11/12/2016,59174411,"37 Beacon St UNIT 66, Boston, MA",42.253277,02/24/2006,613700,0,1920,793166,http://www.zillow.com/homedetails/37-Beacon-St-UNIT-66-Boston-MA-02108/59174411_zpid/#charts-and-data,770,http://www.zillow.com/homedetails/37-Beacon-St-UNIT-66-Boston-MA-02108/59174411_zpid/,Condominium,0,http://www.zillow.com/homes/59174411_zpid/
-71.083082,42.35035,1,400000,516006,"509,900",,2116,562447,-71.0830367,2014,-6691,Condo For Sale,0,0,11/12/2016,59177200,"252 Commonwealth Ave APT 4, Boston, MA",42.3503687,06/15/2012,387500,0,1879,443765,http://www.zillow.com/homedetails/252-Commonwealth-Ave-APT-4-Boston-MA-02116/59177200_zpid/#charts-and-data,475,http://www.zillow.com/homedetails/252-Commonwealth-Ave-APT-4-Boston-MA-02116/59177200_zpid/,Condominium,0,http://www.zillow.com/homes/59177200_zpid/
-71.066763,42.378929,1,363000,546525,"549,000",709,2129,573851,-71.0667801,2014,32853,Condo For Sale,0,2,11/12/2016,59098110,"141 High St UNIT 2, Boston, MA",42.3788783,04/03/2007,302400,0,1870,502803,http://www.zillow.com/homedetails/141-High-St-UNIT-2-Boston-MA-02129/59098110_zpid/#charts-and-data,709,http://www.zillow.com/homedetails/141-High-St-UNIT-2-Boston-MA-02129/59098110_zpid/,Condominium,0,http://www.zillow.com/homes/59098110_zpid/
-71.116362,42.245586,1,,390402,"249,000",18295,2122,421634,-71.0527214,2015,,House For Sale,0,3,11/12/2016,59127947,"119 Neponset Ave, Boston, MA",42.2944554,,266800,0,1950,366978,http://www.zillow.com/homedetails/119-Neponset-Ave-Boston-MA-02136/59127947_zpid/#charts-and-data,1008,http://www.zillow.com/homedetails/119-Neponset-Ave-Boston-MA-02136/59127947_zpid/,SingleFamily,0,http://www.zillow.com/homes/59127947_zpid/
