pixelBuilding,walkMbta,numCraigslistHouse,walkUniversity,pixelHouse,numCraigslistRoom,pixelSky,pixelLake,numCrime,pixelPerson,walkSchool,pixelCar,walkPark,pixelGrass,pixelSidewalk,pixelRoad,Latitude,Longitude,Zip,Bathrooms,SQFT,Price
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.397972,-71.03632,2150,1,681,1990
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.397972,-71.03632,2150,2,1042,2550
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.402702,-71.024376,2150,1,560,1821
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.402702,-71.024376,2150,1,710,1619
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.402702,-71.024376,2150,2,1020,1727
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.398994,-71.020584,2150,1,648,1725
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.398994,-71.020584,2150,2,900,1950
0,1,0,0,0,0,0,0.183,0,0,3,0,6,0,0,0,42.389698,-71.024994,2150,1.5,934,1750
0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,42.394405,-71.02985,2150,1,-,1400
0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,42.394405,-71.02985,2150,1,670,1625
0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,42.394405,-71.02985,2150,2,1151,1990
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.40426,-71.029594,2150,1,735,1710
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.40426,-71.029594,2150,2,946,1950
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.40426,-71.029594,2150,2,1174,2378
0,0,0,1,0,0,1.904,20.2,0,0.005,2,0.005,2,0,0,1.192,42.38991,-71.04934,2150,2,1090,2000
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.40697,-71.034485,2150,1,1600,2400
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.40697,-71.034485,2150,1,1200,2200
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.39089,-71.03441,2150,1,1350,2100
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.39089,-71.03441,2150,1,1350,2100
0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,42.389526,-71.038704,2150,1,,1575
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.398014,-71.02578,2150,1,,1275
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.39831,-71.02547,2150,1,,1275
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.39831,-71.02547,2150,1,,1250
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.40135,-71.02068,2150,1,1350,2399
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.403965,-71.03843,2150,1,9999,1850
0,0,0,1,0,0,1.904,20.2,0,0.005,2,0.005,2,0,0,1.192,42.38991,-71.04934,2150,2,1100,1800
0,0,0,1,0,0,1.904,20.2,0,0.005,2,0.005,2,0,0,1.192,42.389744,-71.04439,2150,2,1098,2250
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.396915,-71.032745,2150,1,4800,800
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.396976,-71.03272,2150,1,2300,800
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.396915,-71.032745,2150,1,2300,800
0,0,0,0,0,0,0,0.183,0,0,1,0,2,0,0,0,42.39831,-71.02167,2150,1,1000,2500
0,0,0,0,0,0,0,0.183,0,0,1,0,2,0,0,0,42.39831,-71.02167,2150,1,988,2500
0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,42.387917,-71.04051,2150,1,650,1600
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.399155,-71.03753,2150,1,1327,1100
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.39572,-71.03296,2150,2,,2625
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.39569,-71.03296,2150,1,,2043
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.399155,-71.03753,2150,1,,2152
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.392296,-71.03175,2150,1,1100,2000
0,0,0,1,0,0,1.904,20.2,0,0.005,2,0.005,2,0,0,1.192,42.38903,-71.044754,2150,1,930,1850
0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,42.39116,-71.030495,2150,1,1000,1900
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.3976,-71.02611,2150,1,500,1100
0,1,0,0,0,0,0,0.183,0,0,1,0,3,0,0,0,42.389614,-71.02457,2150,2,1166,1850
0,1,0,0,0,0,0,0.183,0,0,1,0,3,0,0,0,42.389614,-71.02457,2150,2,1166,1850
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.389927,-71.03842,2150,1,800,1700
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.402073,-71.01985,2150,1,830,2000
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.406677,-71.035446,2150,1,,2200
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.402073,-71.01985,2150,1,830,2000
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.3988,-71.03108,2150,1,,1345
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.39099,-71.03487,2150,1,,1224
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.406136,-71.034584,2150,1,700,1475
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.40179,-71.021515,2150,1,,1700
0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,42.387917,-71.04051,2150,1,,1600
0,0,0,1,0,0,1.904,20.2,0,0.005,2,0.005,2,0,0,1.192,42.38903,-71.044754,2150,1,930,1850
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.40448,-71.0322,2150,1,,1400
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.403965,-71.03843,2150,1,,1850
0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,42.387913,-71.04172,2150,1,675,1395
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.40448,-71.0322,2150,1,,1400
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.402466,-71.03572,2150,1,,1550
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.40176,-71.03535,2150,1,1000,1300
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.39089,-71.03441,2150,1,1350,2100
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.39831,-71.02547,2150,1,,1275
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.40176,-71.03535,2150,1,1100,1595
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.396915,-71.032745,2150,1,,800
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.39831,-71.02547,2150,1,,1275
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.40443,-71.03358,2150,1,,1600
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.39831,-71.02547,2150,1,,1250
0,0,0,1,0,0,1.904,20.2,0,0.005,2,0.005,2,0,0,1.192,42.389744,-71.04439,2150,2,1098,2300
0,0,0,1,0,0,1.904,20.2,0,0.005,2,0.005,2,0,0,1.192,42.38991,-71.04934,2150,2,1090,2150
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.39106,-71.03422,2150,1,1350,2100
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.39547,-71.03312,2150,2,962,1850
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.39419,-71.03338,2150,1,740,1700
0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,42.39728,-71.02817,2150,1,1300,2000
0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,42.39728,-71.02817,2150,1,1300,2000
0,0,0,0,0,0,0,0.183,0,0,1,0,2,0,0,0,42.39831,-71.02167,2150,1,1141,2200
0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,42.387913,-71.04172,2150,1,725,1395
0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,42.40227,-71.03037,2150,1,980,1900
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.389843,-71.036095,2150,1,800,2200
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.389843,-71.036095,2150,1,800,2100
0,0,0,1,0,0,0,0.183,0,0,1,0,2,0,0,0,42.38906,-71.04969,2150,2.5,2016,2800
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.39986,-71.02116,2150,1,1086,1700
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.401024,-71.03449,2150,1,900,1950
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.392006,-71.03084,2150,1,1200,1600
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.412075,-71.03362,2150,1,,1700
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.398422,-71.03624,2150,2,1250,3200
0,0,0,0,0,0,0,0.183,0,0,1,0,2,0,0,0,42.39831,-71.02167,2150,1,,1750
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.399155,-71.03753,2150,2,,2390
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.399155,-71.03753,2150,3,,3175
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.39767,-71.03556,2150,1,600,1903
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.393753,-71.03267,2150,,,1200
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.38904,-71.03461,2150,1,,2250
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.399155,-71.03753,2150,1,,2222
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.399155,-71.03753,2150,1,,2282
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.399155,-71.03753,2150,1,,2152
0,0,0,0,0,0,0,0.183,0,0,6,0,5,0,0,0,42.399155,-71.03753,2150,1,,2322
0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,42.38873,-71.04106,2150,1,,2875
0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,42.38873,-71.04106,2150,1,,2875
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.399933,-71.01561,2150,2,2538,3000
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.39868,-71.034584,2150,1,9999,1600
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,42.39831,-71.02547,2150,1,,1250
0,0,0,0,0,0,0,0.183,0,0,7,0,5,0,0,0,42.406677,-71.035446,2150,1,1500,2200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41604,-70.9894,2151,1,632,2135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41604,-70.9894,2151,2,952,2775
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.42536,-71.00846,2151,1,669,1745
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.42536,-71.00846,2151,2,966,2150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.415928,-70.989456,2151,1,533,1800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.415928,-70.989456,2151,1,-,2000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.415928,-70.989456,2151,2,990,2600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.400597,-70.986565,2151,2,,1800
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.438255,-71.01782,2151,1,1682,1700
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.438473,-71.01989,2151,1,462,1565
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.438473,-71.01989,2151,1,691,1575
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.438473,-71.01989,2151,2,1012,1835
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.425426,-71.00931,2151,1,391,1320
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.425426,-71.00931,2151,1,498,1375
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.425426,-71.00931,2151,1.5,912,1850
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.421207,-70.98559,2151,2,1108,2200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.404312,-70.99483,2151,1,1000,2000
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.4139,-71.00968,2151,1,704,1350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.395004,-70.98655,2151,1,2000,3000
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.40838,-71.01573,2151,1,1000,2000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.395004,-70.98655,2151,2,2400,3500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.406002,-70.99255,2151,1,150,900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.42312,-70.98697,2151,1,1000,1675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.426624,-70.9817,2151,1,1400,2600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.396095,-70.9856,2151,1,1350,2600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.404312,-70.99483,2151,1,1000,2000
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.40897,-71.01282,2151,,2100,3000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4214,-70.98545,2151,2,1246,2650
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.438667,-70.96766,2151,1,1250,2800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.411194,-70.99131,2151,1,702,1600
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.41351,-71.0077,2151,1,700,1350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.40935,-70.99148,2151,2,1057,1950
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.41332,-71.02308,2151,1,,1400
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.40838,-71.01573,2151,1,1000,2000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.419727,-70.99648,2151,1,1000,1995
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.412,-70.99167,2151,1,,1640
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.40209,-70.99072,2151,1,,1500
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416664,-71.00825,2151,1,1100,3400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.408207,-70.99171,2151,,,900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.407997,-70.995514,2151,,,750
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.42824,-71.01774,2151,1,700,1500
0,0,0,0,3.836,0,4.619,30.19,0,0.54,0,0.54,0,0,5.744,8.883,42.407887,-70.9991,2151,1.5,,2700
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.406563,-70.997055,2151,1,,1650
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.415833,-70.9941,2151,1.5,1260,2300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.402046,-70.99071,2151,1,,1900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.421017,-70.98572,2151,1,843,2000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.39259,-70.984764,2151,1,1200,1800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.405468,-70.99213,2151,1,,2000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.416195,-70.98933,2151,2,952,2875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41727,-70.99496,2151,2,,1650
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.394844,-70.98712,2151,1,,1600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.397976,-70.99151,2151,1,,1450
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.392284,-70.98567,2151,3.5,4072,5300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.39785,-70.984406,2151,1,700,1700
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.416195,-70.98933,2151,2,952,2950
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.423267,-71.02365,2151,1,1271,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.40125,-70.989815,2151,1,,1500
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.41196,-71.01814,2151,1,1000,1900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.409874,-71.00961,2151,1,,1400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41574,-70.991745,2151,1.5,755,1550
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.409874,-71.00961,2151,1,,1400
0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,42.406918,-71.0246,2151,1,,1400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41077,-70.991455,2151,1,,1660
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,2,,2000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41077,-70.991455,2151,1,,1660
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,2,,2055
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,2,,2010
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,2,,2018
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,1,,1685
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,2,,2000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41077,-70.991455,2151,2,,2120
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,2,,2083
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41077,-70.991455,2151,2,,2120
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,2,,2000
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,1,,1685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41077,-70.991455,2151,2,,2100
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,2,,2000
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,1,,1667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41077,-70.991455,2151,2,,2120
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,1,,1662
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,1,727,1685
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.416573,-71.00752,2151,2,,2053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.41077,-70.991455,2151,2,,2120
0,0,0,0,0.553,0,45.82,1.475,0,1.429,0,1.429,0,0,0.793,14.15,42.417137,-71.00381,2151,1,,2100
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37412,-70.97191,2152,1,,1600
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37531,-70.9729,2152,1,10620,1600
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.388943,-70.97754,2152,2,2200,3200
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.38208,-70.97773,2152,1,1800,2350
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.37218,-70.97284,2152,1,864,1800
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.372326,-70.97028,2152,1,,1500
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.38208,-70.97773,2152,1,1800,2350
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,42.371014,-70.99091,2152,1,1400,2200
0.108,0,0,0,1.974,0,25.83,20.53,0,2.234,2,2.234,10,0,1.874,5.737,42.376152,-70.991875,2152,2,,2650
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.36782,-70.97049,2152,1.5,,3000
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.38793,-70.968,2152,1,933,1700
0.108,0,0,0,1.974,0,25.83,20.53,0,2.234,2,2.234,10,0,1.874,5.737,42.372845,-70.98949,2152,1,1500,1900
0.108,0,0,0,1.974,0,25.83,20.53,0,2.234,2,2.234,10,0,1.874,5.737,42.373528,-70.99217,2152,2.5,2500,2600
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.369972,-70.96963,2152,1,,1395
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.369972,-70.96963,2152,1,,1395
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,42.371418,-70.990005,2152,1,,2400
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.367867,-70.96833,2152,2,,2200
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37813,-70.97312,2152,1,1280,2500
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.383404,-70.97839,2152,1,1150,2500
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.377766,-70.97422,2152,1,1280,2500
0.108,0,0,0,1.974,0,25.83,20.53,0,2.234,2,2.234,10,0,1.874,5.737,42.374207,-70.98828,2152,1,1200,1650
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37866,-70.97388,2152,1.5,,2375
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.374462,-70.97214,2152,1,650,1400
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37959,-70.975555,2152,1,,1600
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37369,-70.972115,2152,1,,1600
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37344,-70.971855,2152,1,,1550
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.374462,-70.97214,2152,1,650,1400
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.372326,-70.97028,2152,1,,1550
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.37295,-70.97152,2152,1,,1300
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37446,-70.972176,2152,1,770,1300
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37369,-70.972115,2152,1,,1600
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.367897,-70.96864,2152,1.5,,3200
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.372326,-70.97028,2152,1,,1550
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37866,-70.97388,2152,,,2275
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37859,-70.97407,2152,,,2275
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.374466,-70.972145,2152,1,770,1350
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.367897,-70.96864,2152,1,1400,2600
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37442,-70.97775,2152,1,1200,2200
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.376125,-70.972946,2152,2,1100,2300
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.37866,-70.97388,2152,1.5,,2375
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.38129,-70.98219,2152,,,800
0.108,0,0,0,1.974,0,25.83,20.53,0,2.234,2,2.234,10,0,1.874,5.737,42.37498,-70.983765,2152,1,1073,1500
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,42.38321,-70.981125,2152,1,782,1600
0.108,0,0,0,1.974,0,25.83,20.53,0,2.234,2,2.234,10,0,1.874,5.737,42.37498,-70.983765,2152,1,1073,1500
0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,42.208817,-71.15264,2090,1,560,1959
0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,42.208817,-71.15264,2090,2,1095,3008
4.543,0,0,0,1.96,0,51.4,6.672,0,7.644,5,7.644,2,0,4.233,5.628,42.493076,-71.28929,1730,1,714,1935
4.543,0,0,0,1.96,0,51.4,6.672,0,7.644,5,7.644,2,0,4.233,5.628,42.493076,-71.28929,1730,2,1104,3030
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.427643,-71.067444,2148,1,526,1880
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.427643,-71.067444,2148,1,606,1925
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.427643,-71.067444,2148,2,1031,2410
0,2,0,2,3.603,0,16.14,55.52,30,2.229,14,2.229,11,0,5.225,6.846,42.349213,-71.08123,2199,1,543,
0,2,0,2,3.603,0,16.14,55.52,30,2.229,14,2.229,11,0,5.225,6.846,42.349213,-71.08123,2199,1,640,3179
0,2,0,2,3.603,0,16.14,55.52,30,2.229,14,2.229,11,0,5.225,6.846,42.349213,-71.08123,2199,2,1140,4550
0.319,0,0,0,0.375,0,58.93,1.369,0,4.297,4,4.297,4,0,0.09,1.046,42.4077,-71.2127,2421,1,866,2090
0.319,0,0,0,0.375,0,58.93,1.369,0,4.297,4,4.297,4,0,0.09,1.046,42.4077,-71.2127,2421,2,1175,2600
0.319,0,0,0,0.375,0,58.93,1.369,0,4.297,4,4.297,4,0,0.09,1.046,42.4077,-71.2127,2421,2,1393,
0,2,0,34,0,1,0,0,1,0,13,0,12,0,0,0,42.34539,-71.084335,2115,,1,
0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,42.314156,-71.213295,2461,1,570,1890
0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,42.314156,-71.213295,2461,0,754,2230
0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,42.314156,-71.213295,2461,0,929,2735
0,0,0,1,0,0,1.904,20.2,0,0.005,2,0.005,2,0,0,1.192,42.387703,-71.04811,2150,1,586,1760
