pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,longitude,latitude,bathrooms,last_sold_price,zestimate_amount,prices,property_size,zip,zestimate_valuation_range_high,long,tax_year,zestimate_value_change,status,zestimate_percentile,bedrooms,zestimate_last_updated,zillow_id,address,lat,last_sold_date,tax_value,zillow,year_built,zestimate_valuationRange_low,graph_data_link,home_size,home_detail_link,home_type,property,map_this_home_link
0,0,0,0,0,0,0,17060739,0,0,0,0,0,0,0,12,0,9,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.059433,42.29911,1,309000,309134,195000 ,871,2122,333865,-71.059433,2014,2668,Condo For Sale,0,3,11/12/2016,71496747,"117 Park St UNIT 1, Dorchester, MA",42.299112,9/1/2005,170200,0,1905,272038,http://www.zillow.com/homedetails/117-Park-St-UNIT-1-Dorchester-MA-02122/71496747_zpid/#charts-and-data,856,http://www.zillow.com/homedetails/117-Park-St-UNIT-1-Dorchester-MA-02122/71496747_zpid/,Condominium,0,http://www.zillow.com/homes/71496747_zpid/
0,0,0,0,0,0,0,20524400,0,0,0,0,0,0,0,3,0,9,0,30.1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-71.144973,42.342258,2,355000,587146,489000 ,1300,2135,634118,-71.1449441,2014,-2917,Condo For Sale,0,4,11/12/2016,59092347,"1661 Commonwealth Ave APT 1, Boston, MA",42.3422595,9/2/2004,301600,0,1890,487331,http://www.zillow.com/homedetails/1661-Commonwealth-Ave-APT-1-Boston-MA-02135/59092347_zpid/#charts-and-data,1300,http://www.zillow.com/homedetails/1661-Commonwealth-Ave-APT-1-Boston-MA-02135/59092347_zpid/,Condominium,0,http://www.zillow.com/homes/59092347_zpid/
0,0.185,35.5,8.259,0,0.366,2.781,70138007,0,0,0.005,0,0,0,0,8,0,34,2,0,2.781,0.553,0,26,25,2.633,0,0,0.007,5.984,0,0.268,0,0,0,0,1,30.68,-71.075984,42.345183,1,,692939,685000 ,,2116,755304,-71.0757449,,-35581,Condo For Sale,0,2,11/12/2016,2112209103,"370 Columbus Ave # C, Boston, MA",42.3451399,,,0,1870,630574,,918,http://www.zillow.com/homedetails/370-Columbus-Ave-C-Boston-MA-02116/2112209103_zpid/,Condominium,0,http://www.zillow.com/homes/2112209103_zpid/
0,0,0,0,0,0,0,10995230,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.11264,42.29002,1,,484724,419000 ,,2130,533196,-71.1131124,,,House For Sale,0,2,11/12/2016,2096905014,"6 Wayburn Rd, Jamaica Plain, MA",42.2903755,,,0,1938,450793,,849,http://www.zillow.com/homedetails/6-Wayburn-Rd-Jamaica-Plain-MA-02130/2096905014_zpid/,SingleFamily,0,http://www.zillow.com/homes/2096905014_zpid/
0,0,0,0,0,0,0,19627300,0,0,0,0,0,0,0,1,0,11,1,61.9,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.070992,42.282314,1,340000,310788,191900 ,435,2124,326327,-71.07099,2015,39043,Condo For Sale,0,2,11/12/2016,87797429,"111 Fuller St APT 1, Dorchester Center, MA",42.282314,11/6/2007,182900,0,1910,264170,http://www.zillow.com/homedetails/111-Fuller-St-APT-1-Dorchester-Center-MA-02124/87797429_zpid/#charts-and-data,965,http://www.zillow.com/homedetails/111-Fuller-St-APT-1-Dorchester-Center-MA-02124/87797429_zpid/,Condominium,0,http://www.zillow.com/homes/87797429_zpid/
0,0,1.121,0,0,45.47,0.047,167016266,0,1,0,0,15.92,0,0.147,16,0,23,8,912.9,0.047,0,0,44,16,0,0,0,0,0,0,0.03,0.144,0,17.43,0,0,0,-71.05419,42.35856,,,,145000 ,,2110,,-71.0528044,,,Lot/Land For Sale,0,,12/31/1969,2097009641,"80 Broad St # PS, Boston, MA",42.3577317,,,0,,,,,http://www.zillow.com/homedetails/80-Broad-St-PS-Boston-MA-02110/2097009641_zpid/,VacantResidentialLand,0,http://www.zillow.com/homes/2097009641_zpid/
0,0.001,65.85,3.513,0,0.261,0.145,13225718,0,0,0,0,0,0,0,7,0,6,1,0,0.145,0.009,0,3,3,2.474,0,0,0.159,3.309,0.006,0.223,0,0,0.055,0,0,4.787,-71.057221,42.341492,1,340400,679910,541119 ,970,2127,713905,-71.0574969,2014,13527,Condo For Sale,0,2,11/12/2016,87794251,"141 Dorchester Ave UNIT 514, Boston, MA",42.3419516,4/22/2008,434500,0,2006,639115,http://www.zillow.com/homedetails/141-Dorchester-Ave-UNIT-514-Boston-MA-02127/87794251_zpid/#charts-and-data,970,http://www.zillow.com/homedetails/141-Dorchester-Ave-UNIT-514-Boston-MA-02127/87794251_zpid/,Condominium,0,http://www.zillow.com/homes/87794251_zpid/
2.827,0,19.12,1.879,0,47.04,0,45562831,0.595,0,0,0,0.877,0,0,0,0,17,2,0,0,0,0,22,3,0.297,0,0.158,0,0,0.138,1.851,2.03,0,0,0,0,2.348,-71.077195,42.353314,1,360000,428132,429000 ,370,2116,449539,-71.077498,2014,8640,Condo For Sale,0,0,11/12/2016,59171186,"119 Marlborough St APT 1, Boston, MA",42.3532103,8/24/2015,234400,0,1880,406725,http://www.zillow.com/homedetails/119-Marlborough-St-APT-1-Boston-MA-02116/59171186_zpid/#charts-and-data,370,http://www.zillow.com/homedetails/119-Marlborough-St-APT-1-Boston-MA-02116/59171186_zpid/,Condominium,0,http://www.zillow.com/homes/59171186_zpid/
0,0,0.183,0,0,0.001,0,3455700,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,6,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,-71.113235,42.296607,1,301000,420403,369000 ,100000000,2130,441423,-71.1132302,2015,,Condo For Sale,0,3,11/12/2016,67096266,"37 Wachusett St # 3, Boston, MA",42.2965962,9/10/2004,298600,0,1905,399383,http://www.zillow.com/homedetails/37-Wachusett-St-3-Boston-MA-02130/67096266_zpid/#charts-and-data,894,http://www.zillow.com/homedetails/37-Wachusett-St-3-Boston-MA-02130/67096266_zpid/,Condominium,0,http://www.zillow.com/homes/67096266_zpid/
0,0,58.24,1.238,0,0,0.001,115347100,0,3,0,0.123,0,0,0,7,0,20,9,238,0.001,0.003,0.024,39,15,0,0,0,0,13.85,0,0.124,0.043,0,0,0.028,9,7.956,-71.053066,42.361807,1,745900,915473,829500 ,1106,2109,961247,-71.0528959,2014,-1580,Condo For Sale,0,2,11/12/2016,59177765,"102 Commercial St APT 3, Boston, MA",42.3616862,10/31/2014,555900,0,1880,869699,http://www.zillow.com/homedetails/102-Commercial-St-APT-3-Boston-MA-02109/59177765_zpid/#charts-and-data,1106,http://www.zillow.com/homedetails/102-Commercial-St-APT-3-Boston-MA-02109/59177765_zpid/,Condominium,0,http://www.zillow.com/homes/59177765_zpid/
0,0,70.39,6.251,0,0,0.068,98094931,0,0,0,3.25,0.007,0,0,3,0,22,8,409.3,0.068,0,0.032,42,14,8.178,0,0,0,1.117,0.033,0.195,0,0,0,0,0,1.055,-71.059318,42.366518,1,515000,663994,599000 ,976,2114,710474,-71.0592256,2015,-11844,Condo For Sale,0,1,11/12/2016,63710744,"234 Causeway St APT 712, Boston, MA",42.3666816,5/29/2009,461672,0,1899,624154,http://www.zillow.com/homedetails/234-Causeway-St-APT-712-Boston-MA-02114/63710744_zpid/#charts-and-data,976,http://www.zillow.com/homedetails/234-Causeway-St-APT-712-Boston-MA-02114/63710744_zpid/,Condominium,0,http://www.zillow.com/homes/63710744_zpid/
0,0,26.9,0,0,64.52,0,155106998,0,0,0,0,0.472,0,0,25,0,18,2,341.7,0,0,0,27,3,0,0,0,0,0,0,0.871,0,0,0.037,0,6,0,-71.077606,42.350734,1,,557251,550000 ,531,2116,585114,-71.0773976,,1162,Condo For Sale,0,1,11/12/2016,2114874765,"271 Dartmouth St APT 4J, Boston, MA",42.350652,,,0,1885,523816,,531,http://www.zillow.com/homedetails/271-Dartmouth-St-APT-4J-Boston-MA-02116/2114874765_zpid/,Condominium,0,http://www.zillow.com/homes/2114874765_zpid/
0,0.098,59.8,2.838,0,0.082,9.183,100810351,0,0,0,0,0,0,0.082,5,0,14,2,375.2,9.183,0.107,0,14,16,6.047,0,0,0,1.955,0,0.146,0,0,0,0,1,16.97,-71.079277,42.346075,1,,574264,495000 ,,2116,614462,-71.0789662,,,Condo For Sale,0,1,11/12/2016,2097249707,"40 Saint Botolph St APT B3, Boston, MA",42.346306,,,0,1925,522580,,634,http://www.zillow.com/homedetails/40-Saint-Botolph-St-APT-B3-Boston-MA-02116/2097249707_zpid/,Condominium,0,http://www.zillow.com/homes/2097249707_zpid/
0,0.018,23.85,7.066,0,1.619,0.236,120456350,0,0,0,0,0,0.224,0,3,0,21,3,0,0.236,5.788,0.27,35,5,2.553,0,0,0,2.429,0,0.248,0.707,0.15,0,0,0,13.28,-71.0711,42.356911,6,2087500,9711769,9600000 ,1496,2108,10197357,-71.0710938,2014,28946,House For Sale,0,4,11/12/2016,59172817,"77 Chestnut St, Boston, MA",42.3569083,9/13/1999,3730400,0,2001,1942354,http://www.zillow.com/homedetails/77-Chestnut-St-Boston-MA-02108/59172817_zpid/#charts-and-data,6550,http://www.zillow.com/homedetails/77-Chestnut-St-Boston-MA-02108/59172817_zpid/,SingleFamily,0,http://www.zillow.com/homes/59172817_zpid/
0,0.006,24.61,6.96,0,0.912,6.153,11656017,0,0,0.445,0.002,0,0,0,1,0,13,0,0,6.153,3.116,0,4,4,0.813,0,0.001,0.022,2.733,0,0.351,0.931,0,0,0,0,31.51,-71.081354,42.285346,3,110000,568783,499000 ,9583,2124,927116,-71.081354,2015,-837,House For Sale,0,4,11/12/2016,59109545,"2 Rock Ave, Dorchester Center, MA",42.2853459,11/19/2015,247200,0,1885,386772,http://www.zillow.com/homedetails/2-Rock-Ave-Dorchester-Center-MA-02124/59109545_zpid/#charts-and-data,2200,http://www.zillow.com/homedetails/2-Rock-Ave-Dorchester-Center-MA-02124/59109545_zpid/,SingleFamily,0,http://www.zillow.com/homes/59109545_zpid/
0,0.173,31.78,1.693,0,0.798,4.542,58022208,0,0,0,0,0.082,0,0,13,0,25,3,641.9,4.542,0.983,0.471,15,67,4.115,0,0,0.499,0.984,0,0.103,0,0,0,0,1,34.42,-71.081215,42.340092,1,244000,571551,549900 ,,2118,600129,-71.0811805,2014,-20158,Condo For Sale,0,1,11/12/2016,59163084,"463 Massachusetts Ave APT 3, Boston, MA",42.3400413,5/21/1999,391300,0,1899,542973,http://www.zillow.com/homedetails/463-Massachusetts-Ave-APT-3-Boston-MA-02118/59163084_zpid/#charts-and-data,786,http://www.zillow.com/homedetails/463-Massachusetts-Ave-APT-3-Boston-MA-02118/59163084_zpid/,Condominium,0,http://www.zillow.com/homes/59163084_zpid/
0,0.376,26.29,5.729,0,3.461,4.462,13585500,0,0,0,0,0,0.103,1.046,1,0,1,0,0,4.462,2.564,0,6,2,0.67,0,0,0.504,3.409,0,0.149,0,0,0,0,0,32.39,-71.137237,42.293149,1,103250,371743,289000 ,2613,2131,390330,-71.1372451,2015,1154,House For Sale,0,2,11/12/2016,59141962,"120 Ardale St, Boston, MA",42.2931312,12/20/1991,239900,0,1937,349438,http://www.zillow.com/homedetails/120-Ardale-St-Boston-MA-02131/59141962_zpid/#charts-and-data,816,http://www.zillow.com/homedetails/120-Ardale-St-Boston-MA-02131/59141962_zpid/,SingleFamily,0,http://www.zillow.com/homes/59141962_zpid/
0,0.032,43.27,1.828,0,4.687,3.024,67470700,0,0,0,0,0,0.043,0,0,0,44,2,352.7,3.024,2.805,0,25,21,1.135,0,0,0.001,1.374,0,0,0,0,0,0,0,33.28,-71.107972,42.328263,2,,395454,343333 ,,2120,423136,-71.1082722,,13001,Condo For Sale,0,2,11/12/2016,2098487394,"15 Ellingwood St # 42, Boston, MA",42.3283817,,,0,1989,351954,,1289,http://www.zillow.com/homedetails/15-Ellingwood-St-42-Boston-MA-02120/2098487394_zpid/,Condominium,0,http://www.zillow.com/homes/2098487394_zpid/
0,0,0,0,0,0,0,1588500,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.113105,42.270816,2,180000,256450,189000 ,,2136,287224,-71.1131568,,-5158,Townhouse For Sale,0,2,11/12/2016,2099615299,"33 Victoria Heights Rd, Boston, MA",42.2706706,5/12/2016,,0,1987,200031,,1155,http://www.zillow.com/homedetails/33-Victoria-Heights-Rd-Boston-MA-02136/2099615299_zpid/,Townhouse,0,http://www.zillow.com/homes/2099615299_zpid/
0,0,27.2,3.303,0,1.46,0.007,14747069,0,0,0,0,0.012,0,0,2,0,27,0,83.2,0.007,0.006,0,9,38,0.08,0,0.009,0,1.009,0.676,0.021,0,0,0,0,0,0.401,-71.075606,42.327115,1,105000,315243,274500 ,5338,2119,337310,-71.0756287,2014,3357,Condo For Sale,0,3,11/12/2016,71505075,"235 Eustis St UNIT 2, Roxbury, MA",42.3271119,7/29/2008,187800,0,2004,290024,http://www.zillow.com/homedetails/235-Eustis-St-UNIT-2-Roxbury-MA-02119/71505075_zpid/#charts-and-data,778,http://www.zillow.com/homedetails/235-Eustis-St-UNIT-2-Roxbury-MA-02119/71505075_zpid/,Condominium,0,http://www.zillow.com/homes/71505075_zpid/
0,0,47.97,4.44,0,2.286,5.143,13342815,0,0,0,0,0.628,0,0.017,11,0,14,0,0,5.143,0.196,0.004,15,0,2.258,0,0,0.267,2.024,0,0,0,0,0.201,0,2,18.14,-71.079368,42.311103,1,,321407,289000 ,,2121,340691,-71.0793846,,,Condo For Sale,0,4,11/12/2016,2096717546,"49 Intervale St # 1, Boston, MA",42.3111045,,,0,1905,298909,,1200,http://www.zillow.com/homedetails/49-Intervale-St-1-Boston-MA-02121/2096717546_zpid/,Condominium,0,http://www.zillow.com/homes/2096717546_zpid/
0,0.009,48.98,5.57,0,0.379,0.123,8057100,0,0,0,0.54,0,0,0,1,0,4,0,0,0.123,0,0.073,6,1,1.159,0,0.075,0,1.829,0,0.469,0,0.017,0,0,0,5.715,-71.029483,42.337937,2,,559680,549997 ,,2127,598858,-71.0295204,2014,27864,Condo For Sale,0,2,11/12/2016,87796296,"9 O St UNIT 2, South Boston, MA",42.3379265,,322100,0,1890,520502,http://www.zillow.com/homedetails/9-O-St-UNIT-2-South-Boston-MA-02127/87796296_zpid/#charts-and-data,766,http://www.zillow.com/homedetails/9-O-St-UNIT-2-South-Boston-MA-02127/87796296_zpid/,Condominium,0,http://www.zillow.com/homes/87796296_zpid/
0,0,0,0,0,0,0,14278075,0,0,0,0,0,0,0,10,0,13,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.073368,42.280639,3,,460001,399000 ,1842,2124,483001,-71.0733048,,,For Sale by Owner,0,3,11/12/2016,2097243242,"56 Fairmount St, Boston, MA",42.2806741,,,0,2007,437001,,1144,http://www.zillow.com/homedetails/56-Fairmount-St-Boston-MA-02124/2097243242_zpid/,SingleFamily,0,http://www.zillow.com/homes/2097243242_zpid/
0,0,60.99,2.671,0,2.116,6.639,142585895,0,0,0,0,0,0,0,4,0,32,10,0,6.639,1.739,0.053,51,20,4.167,0,0,0.099,0.349,0,0.096,0,0,0,0,0,18.16,-71.064735,42.357872,7,,7619122,12950000 ,2613,2108,8000078,-71.0647326,,-223657,House For Sale,0,6,11/12/2016,2102432900,"6 Mount Vernon Pl, Boston, MA",42.3578652,,,0,1830,685721,,7500,http://www.zillow.com/homedetails/6-Mount-Vernon-Pl-Boston-MA-02108/2102432900_zpid/,SingleFamily,0,http://www.zillow.com/homes/2102432900_zpid/
0,0.184,24.65,5.739,0,0.017,5.238,111180300,0,0,0.004,0,0,0.105,0,10,0,10,1,59.9,5.238,9.458,0.072,14,12,2.128,0,0.006,0.013,2.78,0.019,0.196,0,0,0,0,0,41.35,-71.086785,42.350724,1,645000,888998,949000 ,885,2115,960118,-71.0868505,2014,-1943,Condo For Sale,0,2,11/12/2016,59169063,"363 Marlborough St APT 9, Boston, MA",42.3508227,11/29/2010,652500,0,1880,826768,http://www.zillow.com/homedetails/363-Marlborough-St-APT-9-Boston-MA-02115/59169063_zpid/#charts-and-data,885,http://www.zillow.com/homedetails/363-Marlborough-St-APT-9-Boston-MA-02115/59169063_zpid/,Condominium,0,http://www.zillow.com/homes/59169063_zpid/
0,0.098,59.8,2.838,0,0.082,9.183,100810351,0,0,0,0,0,0,0.082,5,0,14,2,375.2,9.183,0.107,0,14,16,6.047,0,0,0,1.955,0,0.146,0,0,0,0,1,16.97,-71.079818,42.344997,1,574000,733632,695000 ,770,2116,770314,-71.0800177,2014,2904,Condo For Sale,0,2,11/12/2016,59179239,"19 Follen St APT 4, Boston, MA",42.3451668,8/20/2012,509300,0,1890,696950,http://www.zillow.com/homedetails/19-Follen-St-APT-4-Boston-MA-02116/59179239_zpid/#charts-and-data,770,http://www.zillow.com/homedetails/19-Follen-St-APT-4-Boston-MA-02116/59179239_zpid/,Condominium,0,http://www.zillow.com/homes/59179239_zpid/
0,0.024,48.58,10.96,0,0.001,0.979,46937627,0,0,0,0,0,0,0,6,0,31,3,212.9,0.979,0.58,0.888,17,81,5.979,0,0,0,4.245,0,0.325,0,0,0,0,0,12.06,-71.079406,42.337509,1,315000,450603,379000 ,1393,2118,477639,-71.0791392,2014,2405,Condo For Sale,0,2,11/12/2016,59184431,"177 Northampton St APT 1, Boston, MA",42.3372636,10/17/2012,332500,0,1905,410049,http://www.zillow.com/homedetails/177-Northampton-St-APT-1-Boston-MA-02118/59184431_zpid/#charts-and-data,634,http://www.zillow.com/homedetails/177-Northampton-St-APT-1-Boston-MA-02118/59184431_zpid/,Condominium,0,http://www.zillow.com/homes/59184431_zpid/
0,0,86.7,1.977,0,0.793,0,100781450,0,0,0,0,0,0,0,10,0,20,6,72.9,0,0,0,33,14,2.117,0,0,0,0.897,0,0.188,0,0,0,0,12,0.056,-71.056779,42.365031,1,415000,579867,549000 ,710,2113,608860,-71.0567253,2014,8935,Condo For Sale,0,2,11/12/2016,59212065,"62 N Margin St APT 2, Boston, MA",42.3649258,6/8/2007,396800,0,1910,550874,http://www.zillow.com/homedetails/62-N-Margin-St-APT-2-Boston-MA-02113/59212065_zpid/#charts-and-data,710,http://www.zillow.com/homedetails/62-N-Margin-St-APT-2-Boston-MA-02113/59212065_zpid/,Condominium,0,http://www.zillow.com/homes/59212065_zpid/
0,0.004,34.12,0.217,0,4.409,22.56,173725104,0,0,0,0,0,0,0,14,0,31,6,145,22.56,0,0,34,18,1.013,0,0,0.175,2.47,0,0.068,0.078,0.952,0,0,0,27.81,-71.070075,42.356893,1,332000,632252,1850000 ,999,2108,720767,-71.067244,2015,5529,House For Sale,0,0,11/12/2016,59172636,"21 Chestnut St, Boston, MA",42.3577722,10/6/2005,370800,0,1900,556382,http://www.zillow.com/homedetails/82-Chestnut-St-APT-21-Boston-MA-02108/59172636_zpid/#charts-and-data,413,http://www.zillow.com/homedetails/82-Chestnut-St-APT-21-Boston-MA-02108/59172636_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59172636_zpid/
0,0.007,47.61,1.75,0,1.369,11.12,216805996,0,0,0,0,0,0,0,11,0,29,10,0,11.12,0.391,0,41,19,4.051,0,0,0,3.799,0,0.352,0.115,0,0,0,3,27.67,-71.066396,42.35965,2,518000,711935,764999 ,835,2114,754651,-71.0663769,2014,7701,Condo For Sale,0,2,11/12/2016,59174150,"47 Irving St UNIT B, Boston, MA",42.3595697,9/1/2011,430100,0,1920,662100,http://www.zillow.com/homedetails/47-Irving-St-UNIT-B-Boston-MA-02114/59174150_zpid/#charts-and-data,835,http://www.zillow.com/homedetails/47-Irving-St-UNIT-B-Boston-MA-02114/59174150_zpid/,Condominium,0,http://www.zillow.com/homes/59174150_zpid/
0,0.007,47.61,1.75,0,1.369,11.12,216805996,0,0,0,0,0,0,0,11,0,29,10,0,11.12,0.391,0,41,19,4.051,0,0,0,3.799,0,0.352,0.115,0,0,0,3,27.67,-71.066648,42.357908,5,3450000,7218466,6995000 ,1742,2108,7579389,-71.0666389,2014,86184,House For Sale,0,4,11/12/2016,59174916,"9 Chestnut St, Boston, MA",42.357909,6/5/2012,3916800,0,1824,3681418,http://www.zillow.com/homedetails/9-Chestnut-St-Boston-MA-02108/59174916_zpid/#charts-and-data,5141,http://www.zillow.com/homedetails/9-Chestnut-St-Boston-MA-02108/59174916_zpid/,SingleFamily,0,http://www.zillow.com/homes/59174916_zpid/
2.827,0,19.12,1.879,0,47.04,0,45562831,0.595,0,0,0,0.877,0,0,0,0,17,2,0,0,0,0,22,3,0.297,0,0.158,0,0,0.138,1.851,2.03,0,0,0,0,2.348,-71.077756,42.353736,7,675000,8206633,7250000 ,2016,2116,8616965,-71.0777478,2015,-150081,House For Sale,0,6,11/12/2016,59171142,"225 Beacon St, Boston, MA",42.353736,1/31/1989,4506360,0,1890,2626122,http://www.zillow.com/homedetails/225-Beacon-St-Boston-MA-02116/59171142_zpid/#charts-and-data,6741,http://www.zillow.com/homedetails/225-Beacon-St-Boston-MA-02116/59171142_zpid/,SingleFamily,0,http://www.zillow.com/homes/59171142_zpid/
0,0.366,0.9,0.988,0,0,0.028,13676500,0,0,0,0,0,0.543,0,0,0,36,11,197,0.028,14.75,0,51,22,0.701,0,0,0.075,0.593,0,0.081,0,0.057,0,0,0,67.45,-71.065523,42.357118,1,562500,843794,849000 ,770,2136,885984,-71.115859,2014,-1517,Condo For Sale,0,1,11/12/2016,59174411,"37 Beacon St UNIT 66, Boston, MA",42.253277,2/24/2006,613700,0,1920,793166,http://www.zillow.com/homedetails/37-Beacon-St-UNIT-66-Boston-MA-02108/59174411_zpid/#charts-and-data,770,http://www.zillow.com/homedetails/37-Beacon-St-UNIT-66-Boston-MA-02108/59174411_zpid/,Condominium,0,http://www.zillow.com/homes/59174411_zpid/
2.993,0,0,0,0,57.38,0,162403397,0,0,0,0,17.26,0,0,19,0,10,2,0,0,0,0,10,3,0,0,0,0,0,0,0.033,0.088,0,4.103,0,1,0,-71.083082,42.35035,1,400000,516006,509900 ,,2116,562447,-71.0830367,2014,-6691,Condo For Sale,0,0,11/12/2016,59177200,"252 Commonwealth Ave APT 4, Boston, MA",42.3503687,6/15/2012,387500,0,1879,443765,http://www.zillow.com/homedetails/252-Commonwealth-Ave-APT-4-Boston-MA-02116/59177200_zpid/#charts-and-data,475,http://www.zillow.com/homedetails/252-Commonwealth-Ave-APT-4-Boston-MA-02116/59177200_zpid/,Condominium,0,http://www.zillow.com/homes/59177200_zpid/
0,0,79.25,2.56,0,1.952,1.953,44353830,0,0,0,0,0,0,0,3,0,9,1,202.7,1.953,0.026,0,10,0,4.657,0,0,0,0.236,0,0.036,0,0,0,0.379,0,4.136,-71.066763,42.378929,1,363000,546525,549000 ,709,2129,573851,-71.0667801,2014,32853,Condo For Sale,0,2,11/12/2016,59098110,"141 High St UNIT 2, Boston, MA",42.3788783,4/3/2007,302400,0,1870,502803,http://www.zillow.com/homedetails/141-High-St-UNIT-2-Boston-MA-02129/59098110_zpid/#charts-and-data,709,http://www.zillow.com/homedetails/141-High-St-UNIT-2-Boston-MA-02129/59098110_zpid/,Condominium,0,http://www.zillow.com/homes/59098110_zpid/
0,0,0,0,0,0,0,8480100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.116362,42.245586,1,,390402,249000 ,18295,2122,421634,-71.0527214,2015,,House For Sale,0,3,11/12/2016,59127947,"119 Neponset Ave, Boston, MA",42.2944554,,266800,0,1950,366978,http://www.zillow.com/homedetails/119-Neponset-Ave-Boston-MA-02136/59127947_zpid/#charts-and-data,1008,http://www.zillow.com/homedetails/119-Neponset-Ave-Boston-MA-02136/59127947_zpid/,SingleFamily,0,http://www.zillow.com/homes/59127947_zpid/
0,0.324,3.543,1.129,0,0,0,21625102,0,0,0,0,0,2.55,0,10,0,34,10,595.2,0,28.39,0,47,21,0.154,0,0,0,0.663,0,0.034,0,0,0,0,0,56.98,-71.064143,42.353454,2,1025000,1167400,1100000 ,1121,2111,1249118,-71.0638345,2014,19912,Condo For Sale,0,2,11/12/2016,59164828,"170 Tremont St APT 1803, Boston, MA",42.3536762,1/13/2015,773580,0,1989,1074008,http://www.zillow.com/homedetails/170-Tremont-St-APT-1803-Boston-MA-02111/59164828_zpid/#charts-and-data,1121,http://www.zillow.com/homedetails/170-Tremont-St-APT-1803-Boston-MA-02111/59164828_zpid/,Condominium,0,http://www.zillow.com/homes/59164828_zpid/
0,0.01,34.89,3.24,0,1.196,4.844,12003343,0,0,0,0,0,0,0.621,5,0,12,0,0,4.844,4.519,0,3,0,2.859,0,0,0,3.767,0.069,0.062,0.07,0,0,0,0,12.68,-71.086723,42.284526,2,,262214,226746 ,,2124,291058,-71.0871268,,,Condo For Sale,0,3,11/12/2016,2096881142,"26 Marden Ave # 26, Boston, MA",42.2846305,,,0,1988,238615,,1623,http://www.zillow.com/homedetails/26-Marden-Ave-26-Boston-MA-02124/2096881142_zpid/,Condominium,0,http://www.zillow.com/homes/2096881142_zpid/
0,0,35.93,4.495,0,5.635,6.217,14122624,0,0,0,0,0,0,0,16,0,7,0,0,6.217,1.408,0,10,0,2.374,0,0,0.007,1.239,0,0.281,0.19,0,0,0,0,19.16,-71.086189,42.296795,3,234000,421680,399900 ,1859,2124,472282,-71.086188,2014,3650,Townhouse For Sale,0,3,11/12/2016,81853792,"19 Abbot St UNIT 2, Dorchester Center, MA",42.296794,4/10/2014,181200,0,2004,312043,http://www.zillow.com/homedetails/19-Abbot-St-UNIT-2-Dorchester-Center-MA-02124/81853792_zpid/#charts-and-data,1859,http://www.zillow.com/homedetails/19-Abbot-St-UNIT-2-Dorchester-Center-MA-02124/81853792_zpid/,Townhouse,0,http://www.zillow.com/homes/81853792_zpid/
0,0.175,49.25,2.243,0,0.892,3.94,17978969,0,0,0,0,0.034,0,2.475,7,0,12,2,0,3.94,0.457,0,8,1,3.173,0,0,0.021,2.298,0,0.253,0.363,0,0,0,0,20.04,-71.055117,42.312817,2,,568461,570000 ,2011,2125,602569,-71.055119,2015,-5009,For Sale by Owner,0,4,11/12/2016,59110263,"5 Sagamore St, Dorchester, MA",42.312818,,284800,0,1905,477507,http://www.zillow.com/homedetails/5-Sagamore-St-Dorchester-MA-02125/59110263_zpid/#charts-and-data,2002,http://www.zillow.com/homedetails/5-Sagamore-St-Dorchester-MA-02125/59110263_zpid/,SingleFamily,0,http://www.zillow.com/homes/59110263_zpid/
0,0,89.47,3.715,0,0.743,0,269677724,0,0,0,0,0,0,0,30,0,32,11,532.1,0,0,0.085,46,22,1.04,0,0,0,1.331,0,0.327,0,0,0,0,0,0,-71.058989,42.357336,4,,2391831,839000 ,3600,2108,2511423,-71.0589698,,-27950,House For Sale,0,9,11/12/2016,2146689796,"10 School St, Boston, MA",42.3573281,,,0,1890,2272239,,3263,http://www.zillow.com/homedetails/10-School-St-Boston-MA-02108/2146689796_zpid/,Unknown,0,http://www.zillow.com/homes/2146689796_zpid/
